ATTR1,ATTR2,ATTR3,ATTR4
7266.76,1105.26,8693.64,7508.41
722.56,5060.59,499.12,5507.27
4600.75,6134.33,7530.93,888.37
1831.48,421.96,423.6,3949.84
2985.49,4929.76,6037.52,9503.8
2657.26,3200.86,938.03,4018.57
8877.69,2242.36,2062.0,2577.1
7656.1,8136.04,4623.15,8485.38
4054.92,9784.95,3075.85,7262.68
5053.8,5412.59,7514.12,4515.67
8933.75,9138.57,1831.33,2378.45
5298.43,2558.78,3362.43,2299.89
2646.67,1811.03,6720.1,7066.31
5837.42,6166.26,6587.96,2881.28
8904.18,4324.51,7653.41,9309.99
9637.07,4952.94,7638.57,9631.04
7739.68,3745.45,8024.47,6333.21
8364.16,2299.04,5787.68,2014.33
2300.45,7386.86,3721.64,8772.38
3295.31,1494.09,9026.69,3413.36
4022.34,8521.52,1905.47,7207.75
4901.61,3446.99,2811.95,6872.91
5334.21,9896.05,1791.28,8562.07
9439.44,8385.04,3278.78,6524.87
7650.47,8931.21,5561.04,3694.23
5476.43,3092.24,2401.31,7633.55
2282.38,4668.11,666.64,6220.93
6160.88,2156.7,7011.76,1110.17
1687.48,9520.56,5897.44,5423.03
8837.31,212.37,1531.15,9696.49
3251.05,7852.84,1677.96,2488.86
3024.0,5020.39,6439.02,3020.63
7836.15,5051.95,8229.54,2746.5
902.81,7135.47,3417.31,328.9
3912.26,1075.33,616.13,913.67
437.28,4111.45,4102.01,7489.03
9386.93,4141.21,4344.46,2815.65
4687.59,6359.98,5832.7,3673.73
6543.31,3501.76,4510.36,8068.26
3043.85,3692.24,8342.1,9525.29
3823.07,4824.9,5502.05,4237.16
3352.22,6859.6,3723.17,7116.3
3182.82,6960.26,9933.13,1763.19
4894.69,8206.98,8692.15,2201.31
8692.65,557.22,4668.18,4240.52
4871.3,4870.74,2583.9,4936.43
1985.36,3774.73,9367.63,2735.75
2911.12,7966.96,4151.36,5786.57
5537.26,7605.82,5493.78,8110.57
8888.13,9859.74,2211.21,4131.02
9133.23,8462.54,8481.18,1471.29
7197.67,87.07,778.33,5496.56
5169.4,5135.88,9821.09,5101.18
4430.66,775.17,8884.35,4672.67
9942.31,7152.48,7597.54,8814.49
8092.62,7619.88,191.22,1607.56
4874.19,3905.63,5032.87,1886.32
4632.55,7058.57,8888.15,6338.89
1096.07,611.33,8470.55,2377.21
8549.72,5015.33,8470.19,6962.39
336.73,3002.31,6633.12,2322.72
5668.28,300.75,7784.62,3003.5
6636.33,9197.91,7767.0,4831.23
6866.18,2768.38,4875.04,1600.0
8701.28,2016.17,4168.61,1688.68
5154.52,2282.53,983.78,1419.56
1676.84,6484.01,6824.17,9783.51
2788.6,1527.44,1613.04,8655.59
8801.37,8344.59,6568.18,7146.77
8398.8,6770.69,3287.17,5154.51
6537.67,4286.7,1693.62,7296.21
2314.32,3890.55,9164.6,4599.19
7709.1,6511.69,6400.16,6276.38
4220.41,7421.0,1629.87,1597.58
5000.64,7058.34,794.61,4759.46
2712.43,4399.28,5492.15,2069.05
1428.79,900.45,3568.27,7539.94
3697.05,7704.68,5414.54,1595.48
4870.54,4495.03,2624.08,1604.02
5814.33,3312.4,6892.79,1928.97
1339.35,687.68,9611.62,1317.82
4833.15,5702.45,9682.03,8618.45
2958.85,5991.83,2546.77,2764.76
3299.47,5884.56,481.34,6570.39
3091.85,8606.19,4989.05,4855.34
5872.31,2221.73,7342.02,6363.75
2973.0,3950.63,4368.1,4905.25
2163.37,9552.33,3247.34,4658.61
3198.44,4068.81,4280.18,1466.14
7292.79,3883.45,6807.18,1642.53
3427.47,646.43,452.65,1526.75
9368.31,6273.85,9117.62,6915.17
608.98,4189.81,5974.22,7188.95
5809.69,7675.63,4814.22,8473.76
9865.97,6171.49,4732.77,5672.12
9947.79,2077.96,6852.83,3923.81
387.97,4101.98,8948.27,1078.64
6769.46,2607.99,9861.55,5466.34
9943.81,7746.11,4286.83,6833.58
6224.52,9800.18,3676.85,410.14
2837.98,8376.81,7861.11,368.24
6232.84,928.76,5897.54,2339.77
6821.46,1985.31,5238.09,9952.43
851.43,7156.01,866.98,333.08
5365.11,535.1,5400.14,2597.62
2694.98,9878.45,8916.96,9049.53
7195.68,8857.59,1780.94,521.24
6687.3,6373.68,4412.9,9351.13
5616.13,2848.58,2480.16,9047.66
8572.58,2145.88,4086.17,1305.67
5855.05,5529.44,6976.21,7721.94
8106.76,6273.13,9081.32,3153.75
1265.5,7307.01,4427.21,7945.31
5348.83,2937.9,9094.44,6165.74
2701.76,8619.14,5277.19,2970.34
3492.0,8056.82,5603.8,2173.61
6124.66,6739.27,7650.11,8918.78
3199.37,7861.19,9524.72,4717.74
9350.8,3853.16,5897.26,3079.83
3379.27,4739.43,2897.11,62.29
2460.19,2114.42,7069.25,2418.96
9346.48,3529.29,6629.37,1360.55
7296.94,5609.3,6203.08,4084.72
129.15,4443.63,2039.12,8931.48
4635.64,4951.46,9971.29,7481.15
977.04,5756.58,5607.07,5926.48
1965.69,4182.98,4860.84,2149.41
5814.36,9224.75,3891.54,4399.32
8432.7,4644.47,461.71,197.12
3807.79,186.43,3216.81,8649.66
6398.8,9196.32,6662.11,9988.88
9985.72,7431.38,436.86,7617.91
489.74,2183.84,8047.84,171.9
5402.66,7440.22,9625.51,1016.9
514.03,94.85,2322.41,5099.95
1320.2,1830.79,3618.13,1248.8
9583.62,5638.88,5219.63,8503.17
8573.07,3904.19,5377.38,6167.19
8546.19,4466.45,6046.14,531.24
3268.52,5332.33,1005.73,7168.25
49.78,1657.28,3379.87,6759.07
2370.43,164.88,2305.48,7324.3
5554.32,1072.07,7541.31,7513.69
5705.76,784.86,990.63,4091.44
1951.62,6709.5,3589.89,979.36
1862.45,4987.4,8786.9,1418.01
1823.27,7476.95,8660.17,1243.45
1806.81,5956.73,3189.04,838.52
2545.7,417.14,5091.35,9815.93
5436.23,7795.92,9417.05,946.52
8229.58,2039.51,5424.41,6557.62
2570.42,4426.35,5694.98,5602.62
9266.78,594.63,8158.52,61.62
9793.3,9993.55,193.07,474.54
5057.84,9021.66,7942.53,1346.02
254.5,4539.97,2744.9,3097.83
9321.96,3364.17,7680.87,8347.36
3077.67,2032.8,3649.61,5627.25
5044.5,3674.14,5778.88,5609.08
2876.76,6690.15,1196.1,1181.07
4207.58,1831.29,2200.61,1945.16
9950.44,9575.82,5624.95,2036.74
5865.34,5601.16,1325.28,1877.12
166.61,471.09,3131.63,2949.23
4181.14,2058.8,6785.09,1291.81
7212.09,3262.73,941.5,7438.31
5434.74,2772.91,3003.24,9325.0
6804.04,8905.26,1327.64,1681.31
664.8,5638.56,1029.52,4133.84
7083.23,7598.68,5280.91,708.64
9235.83,3262.29,2596.17,7467.7
1087.3,8746.12,9565.84,160.76
4302.19,2525.24,8697.29,5997.75
5655.79,2004.94,5556.22,3491.61
3633.54,1887.64,65.04,7172.57
4801.4,8233.5,9129.73,3735.48
7628.64,7918.92,5530.95,1802.57
8262.39,6660.31,7716.14,7727.1
8768.7,9952.34,2363.33,1954.21
8495.8,9151.43,996.27,516.57
6367.04,3634.8,2570.18,1906.47
7847.3,5580.33,8407.13,5220.49
7968.59,6125.07,1400.21,5058.48
6588.66,8657.87,2441.3,6820.14
5024.44,4093.98,4333.04,7733.28
5505.43,6852.05,5189.86,3009.98
437.25,7731.51,9045.23,8534.57
3735.9,2520.23,8689.12,8367.05
6228.88,9573.22,7230.1,8488.21
3319.04,9603.3,258.81,6727.28
9425.65,226.32,7311.19,1922.97
9737.56,8192.35,1532.43,9908.55
3716.8,163.65,8292.68,3695.21
4474.56,3172.18,8706.94,4403.05
4602.25,8016.39,174.67,1079.82
2906.73,8506.38,2546.84,7837.83
2370.88,9586.56,3405.85,7307.13
7560.4,8268.12,2978.07,9884.57
181.72,743.64,2793.69,1306.58
7037.71,1810.68,393.31,9786.15
2409.52,7514.63,4800.74,1152.08
5714.46,9611.88,6149.59,2942.32
5143.17,220.85,2754.98,3081.41
5313.94,2723.8,7731.56,7050.77
5024.9,1333.14,163.81,853.21
3283.03,6072.69,1510.82,3568.13
9760.98,82.24,7698.92,6478.69
6356.23,884.77,4104.07,2573.86
1317.57,2497.27,3206.71,2761.93
103.87,5821.26,7327.93,2558.59
4243.72,2147.88,664.23,2099.39
8885.07,995.87,796.49,770.48
6606.02,162.28,1987.45,2041.16
4595.25,3818.35,6299.84,4692.4
7986.23,8376.7,6230.51,1121.49
6041.39,1878.56,8803.14,1321.19
7212.37,4366.62,9491.65,6220.33
4263.11,4020.79,6796.0,208.81
7151.34,5718.59,7533.59,577.54
7882.99,5287.34,3437.12,8847.88
2555.36,4079.44,9381.61,4491.3
7363.26,1528.49,8563.76,458.58
7771.47,8467.7,5365.98,7767.07
8000.67,1155.82,594.59,8173.92
3850.98,1010.33,9634.74,6712.86
4571.31,617.85,5791.41,7168.58
5392.95,8765.13,658.21,9058.36
8009.03,383.57,5758.19,1261.05
5040.79,4957.79,4424.47,4664.26
1960.48,6635.51,6571.38,5590.34
4807.27,4846.25,1900.94,6794.19
4537.9,7285.08,1140.21,9832.83
4994.5,903.47,9554.08,2260.47
1208.88,8434.53,7436.31,9888.96
2769.13,5230.98,8175.63,7020.74
2810.3,7200.93,3983.26,8823.01
3589.26,2390.65,5282.68,3666.74
1320.82,2374.26,4448.67,3746.85
9396.52,4328.04,7358.02,9852.98
7265.83,1267.66,5639.84,1001.0
5711.61,9962.38,3576.5,3719.98
4828.13,7390.27,8975.81,5525.73
7987.21,8079.4,708.34,8387.61
5518.67,2332.47,5925.65,430.96
6007.06,352.72,4611.34,7883.15
1008.97,5223.47,7470.17,5886.31
8978.75,9625.46,8684.02,8727.1
4063.45,8200.17,2855.34,9770.79
4320.03,4167.26,2249.93,7881.28
6110.57,6699.85,4395.68,9529.11
7558.04,3593.07,7736.98,2485.35
2985.2,7643.39,4575.63,6095.25
6248.74,9754.27,6962.15,1837.51
3881.84,7914.51,9108.91,5736.11
5550.21,1976.64,7619.5,4173.5
6327.24,7201.0,5556.84,3641.14
2110.32,6978.51,8048.83,6883.85
6714.0,2453.59,3377.33,2533.75
9910.18,4516.45,3058.03,5949.86
9592.33,6195.31,7226.95,7359.81
6803.43,1771.54,6225.82,3798.89
8431.06,4735.23,8902.27,2558.33
3566.53,8468.42,1543.44,1968.16
6934.35,103.41,3739.47,872.19
1058.2,3884.68,6927.99,1999.9
713.2,6417.59,9110.54,2377.64
9653.45,5852.94,1351.22,8167.2
9899.9,1235.64,3796.43,2948.06
7620.53,2837.72,711.54,3433.04
9043.31,2822.94,1286.06,4197.34
8935.4,4188.8,6936.29,3596.98
1493.97,6779.53,1351.76,8769.28
123.03,2547.27,1640.21,6730.33
9456.2,3036.04,2132.28,9812.33
5281.53,2274.77,8735.98,2370.11
9269.91,7364.53,390.85,2245.42
5970.89,5713.07,4981.87,106.14
2620.94,2251.43,5413.74,5205.01
8834.18,7420.9,8313.96,4952.65
1560.02,9850.2,3513.6,9879.82
5952.88,4554.91,7227.49,2719.63
7929.23,4415.72,8093.36,6452.66
4957.09,4103.91,3910.45,4147.14
740.56,7497.78,3382.24,6090.08
4225.67,1020.33,5398.66,9012.45
5420.43,5580.48,5594.65,1860.0
9457.78,5663.96,2355.71,8668.8
4446.71,3823.87,9665.88,7250.27
4570.16,4445.27,8001.41,4542.66
8348.58,5011.66,8659.68,5860.19
2745.18,5242.9,1025.88,8348.72
8367.7,569.08,4693.81,5989.29
1810.81,7626.12,3540.7,1556.6
3933.48,1503.17,2434.62,4917.68
255.66,5704.11,1728.56,8873.16
6435.53,1195.3,3172.6,7537.61
3720.11,2884.83,7002.15,7599.66
706.14,7556.12,6716.1,6791.32
4024.64,380.23,419.3,5820.75
491.6,3185.33,5176.49,2710.76
9786.76,8526.72,7698.4,9744.09
8428.94,4767.2,8325.63,7871.27
2671.82,3508.83,5154.2,5012.19
6509.53,7310.9,8339.73,5537.29
7741.27,5448.94,7541.11,4611.35
5881.65,6177.32,7248.29,2678.63
4045.23,463.8,1131.06,5808.46
2606.1,8610.06,9145.33,8708.63
6614.43,50.32,7974.07,406.75
1064.92,7823.29,2471.23,1108.33
8846.1,579.52,3169.98,2200.86
7396.96,5670.86,6605.41,5461.91
2091.11,3100.78,905.47,385.36
1075.34,9717.65,5140.17,1661.53
9347.42,8555.45,8017.99,2677.34
7258.46,8830.99,7498.69,8351.62
7275.99,8662.07,8016.12,2441.15
1928.44,1307.46,6792.03,1399.49
6340.27,2354.52,1790.04,9689.3
2552.09,5491.63,6829.83,1593.09
1657.53,8537.32,9071.74,8120.4
9535.73,6414.46,3244.35,3666.04
3718.68,4659.6,1784.45,731.96
7981.83,7565.43,1625.46,7500.17
311.22,9338.19,4476.37,4270.28
1573.43,6803.66,6215.54,6056.8
8925.28,4019.79,3812.36,3681.87
6609.11,3440.5,8679.38,7095.14
4632.56,2975.58,4976.17,7361.03
3164.16,8775.13,6938.07,1675.71
3061.78,2758.63,8412.6,6053.52
4930.41,8322.17,2644.05,2463.06
5883.45,7077.67,4563.04,1885.3
5048.51,4302.48,8594.12,6209.95
7983.2,6085.12,4970.61,3554.17
3517.34,6647.39,1488.63,7565.93
8628.84,8882.09,129.22,1792.94
5638.73,3731.97,8372.92,4665.45
4935.02,2941.16,2156.01,8317.55
156.13,635.08,1237.89,9402.68
6812.85,2195.37,1630.92,7786.02
267.97,5466.42,4196.36,9981.42
4770.41,4142.69,4025.1,6507.57
387.58,8545.5,1840.85,7748.1
6675.67,9231.78,7604.3,8706.42
396.31,3524.65,7872.62,4115.75
7225.18,8958.57,305.47,9151.6
3463.5,3666.46,7254.79,6380.96
2288.51,5266.58,7953.05,1162.23
5189.94,4568.17,6524.09,6081.97
8721.86,8429.46,3279.61,7135.72
1185.72,4211.08,1605.09,9949.54
1356.26,7673.72,3433.68,521.8
4905.47,7958.0,959.27,5779.93
6457.08,58.08,5165.47,2019.32
2897.05,9385.18,4142.41,9326.41
6751.01,6602.1,466.62,591.3
2430.2,6496.74,1214.03,3078.77
8387.56,4425.68,7403.85,9479.21
7440.49,5149.71,5746.81,7579.15
7726.42,8757.67,1036.1,2511.63
1156.91,781.0,1418.02,8675.06
2271.91,9776.23,6103.16,5726.2
4091.58,1187.26,6701.25,6386.73
6470.55,5260.36,5444.09,9944.03
8414.3,2390.92,5149.38,3718.33
6886.05,857.27,2900.58,2484.77
5340.48,7478.57,1814.17,6802.85
2751.0,9225.48,8603.76,2015.09
8355.66,750.42,539.3,9913.06
3009.43,6071.23,2350.35,7330.54
3572.12,5471.83,1137.86,7194.09
1589.57,1578.56,7480.06,1844.06
8019.57,9303.92,1421.9,6436.78
8852.07,1037.53,2458.09,3321.16
9079.28,2357.19,7115.8,301.76
2414.04,2248.17,196.1,5132.54
7971.38,2666.12,9298.17,3627.99
9757.8,1078.94,79.96,4484.72
4695.83,9250.11,9646.46,402.05
6599.96,4681.97,351.96,4950.98
81.95,8232.28,2771.28,6468.45
4438.76,2934.36,6215.24,3358.4
7755.59,4612.67,6849.63,3180.4
8993.35,256.93,1962.08,8878.87
9916.53,4295.37,1204.12,6687.0
6725.27,8494.06,7656.8,5618.89
7918.21,1496.65,8371.86,5566.62
1160.26,9606.45,2869.91,4738.15
7800.5,8454.65,877.67,251.56
106.68,8003.58,3472.46,7944.07
5777.31,3672.38,6152.76,8540.98
9532.81,8396.02,6138.43,7973.05
7970.16,6450.08,2448.0,7385.32
575.73,2210.19,764.76,9713.84
5689.04,4156.81,7420.92,2621.97
7321.31,2736.78,9868.76,6939.14
5282.26,713.1,769.09,5672.07
880.9,8068.35,3466.92,1191.34
5918.49,8295.99,4172.31,5682.99
1545.77,2934.16,9292.94,7388.97
8123.28,2557.85,548.0,3351.47
9656.54,8232.03,9572.54,5505.1
4865.07,353.56,2531.39,975.9
8377.51,5281.99,8358.86,6131.54
8853.24,3073.02,8054.29,9564.44
9608.07,4925.06,5400.96,8171.88
7992.69,3724.34,3519.63,7707.04
3582.69,7281.17,6689.58,5737.96
2394.13,8959.01,1819.67,536.7
3672.81,2059.24,4282.08,2198.34
5438.32,5962.48,4223.78,2343.12
6222.91,6497.75,7744.92,2728.15
7764.22,8685.88,7823.03,3197.78
578.99,5825.88,8602.18,1156.63
9841.46,7460.15,8944.58,7558.22
8748.44,3152.44,4017.31,4725.62
5029.94,2953.0,5820.6,5865.2
9874.16,8664.07,8207.81,4024.94
8172.81,6417.02,1936.71,7250.86
7318.96,8744.28,1375.9,1132.64
4530.44,1006.54,9308.73,8202.75
7416.01,3578.27,738.15,2227.38
1961.86,1135.59,4900.31,1397.59
6229.13,1570.7,3353.98,9672.33
514.78,259.05,4930.56,3847.03
6190.8,6131.8,4128.24,1140.96
7599.59,5623.1,3311.13,1364.08
1417.18,8760.28,2106.2,1926.76
9671.13,9191.67,8449.34,5297.6
1513.78,9768.21,8290.74,2914.85
49.79,9233.73,1424.51,6956.56
5839.94,1730.88,163.72,2581.75
2746.08,4275.0,3262.95,1056.96
907.76,6110.59,273.82,2100.09
6440.29,3611.91,2010.44,3769.57
3283.54,8838.55,8368.56,6091.95
7425.04,9781.8,9141.34,5147.29
1889.72,2484.27,5998.86,6495.69
8191.3,6353.73,2364.07,4775.73
8121.66,2968.24,2590.5,257.91
6211.81,5794.88,7654.34,6832.07
3170.17,6568.86,71.25,2570.22
1031.42,4308.27,2607.24,4611.99
6471.37,7438.28,3601.67,4444.8
7348.49,2899.88,8967.75,2049.6
8307.67,6350.65,5004.69,2272.77
9628.1,713.99,1461.09,8722.45
5188.15,3595.28,9891.46,9790.82
7831.45,1294.83,5410.43,6385.24
9839.98,3465.34,6316.94,179.33
3376.44,4023.02,871.91,9988.71
5824.68,9167.36,401.73,2644.94
1750.71,575.02,9078.56,4430.74
5650.42,553.46,8220.94,8784.49
1403.92,942.44,5133.12,3344.47
3381.05,6970.6,8155.17,572.65
2380.31,3590.42,7925.63,9788.42
9088.77,1927.98,5969.72,1392.38
2366.44,7889.61,7113.86,6542.79
7336.42,4827.8,4185.42,726.86
8821.05,1940.16,2094.82,1168.1
5489.4,6804.76,1177.4,1198.54
1760.65,2609.67,6452.83,5353.12
119.42,7148.55,708.96,5365.28
2030.55,684.65,5264.04,4935.32
7595.24,3064.17,2088.11,3805.83
2576.76,3702.32,6921.46,2417.52
1898.47,7848.15,6270.5,6967.5
4410.7,9265.66,3800.94,9001.59
400.31,3042.86,2766.99,6115.51
8279.09,7577.38,5570.89,2177.54
3114.75,3565.23,6544.92,3564.56
8674.82,6994.35,4923.81,6297.84
1977.31,7059.38,6178.07,9667.64
9622.41,8408.41,6837.34,1028.68
7154.54,4601.99,4159.29,2910.6
6109.72,9181.31,1348.3,5667.44
3534.0,9745.53,3339.57,737.31
1799.99,139.27,8304.77,1016.15
2699.6,1331.51,6366.38,9107.16
4559.53,9233.7,9249.88,6323.99
7620.36,1583.77,6027.23,5785.69
2530.27,8163.67,9185.37,464.43
5250.16,1027.14,7238.04,5510.66
8993.88,7563.15,7435.78,3875.3
2422.62,552.8,2601.5,9928.01
3440.33,9766.96,2782.23,6127.09
846.54,610.27,245.43,9192.63
9508.43,898.34,3979.29,7391.0
6425.83,4699.49,4583.83,1135.1
5255.24,3552.23,2178.15,5863.48
858.16,2595.44,8077.6,9057.83
3090.3,3711.85,627.71,9882.86
194.19,2859.42,9611.19,6891.68
315.92,8809.95,3299.91,3098.96
2523.54,5181.29,3462.28,5673.31
2385.61,5990.08,4895.38,7401.07
9285.01,3568.87,4353.8,2041.44
2207.21,7245.42,487.35,530.92
7249.23,4756.0,9341.06,9871.07
8161.79,8011.15,9229.25,1226.09
9132.98,9757.52,8510.25,2641.65
5435.97,1619.21,6934.12,2992.69
7870.54,1044.92,1709.78,9686.95
2254.13,67.91,46.7,9459.39
8917.8,1637.69,7381.23,8147.66
8227.08,34.41,4252.13,5190.12
3830.74,3438.96,9344.99,2962.69
6887.91,4460.7,4603.53,387.26
1034.52,1246.34,4756.19,84.34
3883.94,3795.63,4990.86,3311.17
6653.14,8696.17,5789.98,1528.09
6958.44,5619.15,5444.34,4733.83
8459.86,7756.16,1994.85,2255.17
1642.64,8011.12,1520.84,6097.47
8147.6,4991.02,7446.94,5141.07
9014.41,4404.57,7881.71,3713.88
8269.86,8857.57,4017.33,4291.62
4590.75,4065.08,4606.49,4697.82
6324.17,4239.35,9683.26,2377.52
3740.63,5993.7,5984.91,9551.6
3408.31,6260.25,5633.81,5519.35
7232.91,9968.7,1443.84,37.27
8566.97,6370.28,5185.72,2654.75
9708.62,5350.93,9978.24,7488.67
8283.6,9772.41,9940.88,2918.54
9399.3,5573.34,2627.62,6581.13
2942.99,4297.73,4454.07,8786.57
2695.59,7481.07,6984.03,2189.33
9587.38,9053.01,3986.9,502.59
9701.93,5904.17,3488.16,3094.59
5037.79,5701.12,9660.03,162.35
5394.26,6006.93,1695.2,4614.51
3767.32,6559.72,3685.51,1409.93
1400.04,7488.06,6619.46,9387.53
2652.03,6212.55,447.5,8309.16
8530.63,9441.85,9014.07,3214.97
8115.46,9785.83,5590.6,6226.67
5636.62,6628.56,6100.58,217.36
5170.83,1886.59,2899.59,7678.47
6276.22,3285.78,9637.8,5708.72
2058.11,9877.9,4032.68,5485.31
4483.92,7600.51,1440.36,6916.21
8200.09,583.02,5058.12,1765.27
5239.45,6682.65,4794.7,7855.48
3265.44,4627.22,5197.16,5331.78
7349.49,7582.53,7265.96,6857.88
3643.44,7205.07,9563.7,2059.37
6295.63,5280.31,1971.38,3093.97
8966.25,1308.33,1819.01,6130.14
8019.46,2417.32,5812.38,4632.84
737.84,2085.99,2393.23,9831.02
7163.85,8707.59,9360.4,5334.69
4438.91,9576.13,6431.14,913.63
7794.38,3547.19,7283.7,5196.42
3035.84,6972.27,9055.79,5275.42
7728.37,4835.0,1067.61,7859.31
3703.95,2356.73,3716.33,7549.64
9269.55,7338.32,3184.05,6701.29
1121.59,7460.64,7638.6,1618.35
4538.57,9928.24,7544.98,390.96
2179.29,8879.94,7371.76,9329.42
9200.66,2046.33,5643.47,8226.93
2679.24,8521.84,8737.49,8859.71
2007.4,8319.87,4580.55,6598.06
4626.15,6584.9,8405.5,9935.0
7461.29,240.87,3067.06,5119.24
179.54,3948.37,5219.98,6058.91
2569.95,8938.3,1617.65,8564.39
6170.34,8062.29,8668.33,5761.44
5765.94,2145.27,7195.0,38.73
7168.56,8880.95,376.46,4068.37
8841.64,6516.3,2132.07,6928.64
700.49,2461.71,3207.38,5917.04
2176.39,3359.79,7272.07,3707.29
7869.83,6681.24,4087.9,9736.52
5223.82,8870.25,898.96,2696.9
6086.77,9439.37,4843.98,1808.2
283.21,4399.63,3655.22,9545.27
1254.59,2912.02,7799.09,3947.32
9328.0,7088.96,3635.64,937.27
7913.95,5957.35,2947.82,8341.37
3147.0,5625.41,7189.09,3036.69
2318.08,8629.32,3910.32,597.7
3049.74,1174.86,9610.7,7222.45
8238.27,3456.53,2663.75,9527.82
9811.02,1378.12,2684.13,4552.58
1826.58,6893.13,4963.89,9098.91
4694.97,8351.95,9404.32,8699.74
2582.2,705.66,5342.91,5162.68
3031.6,6282.48,1736.54,9520.19
4907.91,6291.37,9574.76,3048.2
3434.41,1321.98,9426.69,1558.29
63.87,5971.31,456.46,2185.24
1731.29,1006.07,4740.35,8440.03
4094.35,7828.05,3614.34,8034.24
7854.09,2779.17,2535.53,3195.76
1604.17,314.3,20.27,1606.9
1686.11,7654.99,9406.03,1770.01
2426.68,9613.13,9878.85,9738.37
779.97,5491.86,5770.41,8951.85
7300.92,4139.28,1351.89,7631.9
4957.12,3115.37,6285.56,5852.46
9717.91,5910.05,6411.53,4102.7
5503.51,8322.88,2070.81,262.56
4877.24,9344.98,2220.36,4367.9
7602.66,8375.28,2333.52,2646.19
1625.39,2017.76,2185.08,4264.04
2501.71,3601.08,4329.21,3010.76
1647.21,2187.96,4932.61,7108.16
1110.88,9178.86,8603.01,9314.27
1880.24,7253.92,6553.94,1507.35
2596.75,6861.32,3157.01,7028.63
424.19,5749.36,2988.45,4274.1
8635.32,5202.25,6827.53,1407.8
9781.64,8290.82,3890.85,9579.35
6498.65,8718.06,2198.03,5654.85
5527.28,9494.56,2566.39,1307.85
6071.0,3875.95,9846.71,4442.93
2571.44,4671.7,6337.73,2465.28
691.52,1021.4,3022.48,3223.11
1613.35,5750.43,6170.76,2554.97
5330.64,4716.82,271.83,9609.83
1974.83,7957.52,3457.49,8853.17
6844.05,7271.21,6532.5,9684.83
1802.53,9971.23,2090.72,75.48
6613.12,4016.59,3675.22,2852.93
6005.56,6443.23,1982.26,6722.73
2799.42,1896.9,1265.95,2479.58
7614.73,4234.79,7971.52,4132.31
5371.77,5727.94,7503.18,9444.82
8254.49,8218.52,944.32,8243.3
7685.56,9989.29,228.28,1384.72
2377.16,4484.85,2815.88,4922.12
9033.95,3436.42,3200.75,3916.14
7161.68,687.63,6814.03,6029.35
3882.22,3600.34,8793.62,5513.88
2942.56,9100.29,6843.01,8868.96
3294.44,3134.23,2574.69,7073.08
2922.56,6432.21,5217.26,9387.62
7587.34,1963.3,2274.26,1578.11
7258.5,2578.45,7215.61,9543.44
7877.61,4392.17,2229.4,824.68
1944.42,9825.94,2000.42,3140.51
3556.24,3787.3,929.5,2019.57
8367.41,8511.56,1422.87,8107.75
3653.21,9159.58,8884.23,5766.78
2497.55,2617.84,6589.64,7819.05
3849.15,7522.36,608.32,5167.54
7785.93,5195.97,602.48,1988.0
6671.75,6613.59,6046.84,4528.53
8782.81,3719.9,5792.92,8279.19
1710.46,131.86,5099.95,4699.4
94.41,9345.8,7714.65,2968.84
8942.09,1855.27,4758.25,2520.47
5904.46,2846.73,8055.55,2765.38
3242.15,545.02,5544.28,1334.71
163.76,8095.79,4880.78,7286.34
5376.61,3567.46,5230.64,3556.77
3122.25,4128.37,7825.6,8833.3
8480.73,9365.13,7026.88,2627.27
6437.4,4524.57,6557.09,2473.65
1063.39,358.08,3480.35,9126.87
2990.86,4840.69,9742.22,9431.33
3328.7,4541.87,9505.4,9537.07
8322.21,2412.29,7450.64,5555.56
108.01,5884.05,697.05,1172.5
9876.11,4980.03,8207.12,8933.88
6447.55,6037.63,1644.59,616.37
6148.56,2840.62,7848.29,9599.36
8444.85,9645.56,3512.2,9223.62
2786.11,646.87,3433.73,2260.16
1087.03,6101.05,5292.95,4594.52
6062.85,7386.05,3767.91,2766.4
2354.21,492.38,9969.72,2667.78
8278.38,8158.62,1853.97,8181.95
1326.29,7841.96,7567.27,4274.22
2831.8,9284.42,5851.24,2976.78
7443.99,2016.19,4714.54,4377.38
5559.82,4991.83,4778.14,1262.35
8115.1,9582.4,968.12,5966.45
6983.87,9070.42,2288.52,422.68
606.24,2954.03,5174.22,2060.08
9547.04,5022.32,6523.81,7051.03
83.05,1880.69,3052.09,9416.85
9612.25,1860.87,3306.02,7122.59
1980.09,3282.05,3903.85,2536.65
8907.65,979.18,9517.48,1449.71
1013.19,84.88,3166.6,8290.61
8717.99,6308.36,1747.8,3875.11
847.38,342.32,555.12,9365.19
5712.81,9418.52,4963.4,938.32
6926.2,803.25,1904.62,3001.82
1340.28,1325.98,9465.57,321.36
282.47,1056.02,9089.83,4263.32
8649.92,6553.86,1254.56,5882.96
4290.04,5241.94,5529.68,2799.8
3521.28,6612.22,9743.62,1960.8
3504.07,2496.15,5357.62,8600.07
6655.66,5349.33,8714.68,8455.14
5851.22,6950.53,2525.56,7824.26
4319.59,2957.29,2509.56,1377.1
4436.66,3517.18,6205.8,6946.17
8706.55,301.51,1966.55,816.65
840.51,5639.18,5647.03,7679.58
8940.94,6690.72,9106.29,4647.21
2843.72,4471.0,503.95,3071.66
4843.52,4109.63,3443.5,4335.2
2850.99,5602.72,7214.18,448.5
8211.38,2202.83,2558.0,3050.07
1947.32,1979.3,6561.16,4375.85
