ATTR1,ATTR2,ATTR3,ATTR4
822.86,311.51,289.07,906.25
6.74,21.2,826.24,155.98
209.06,336.06,441.57,466.4
351.5,260.38,302.58,369.2
633.28,582.03,6.61,647.33
812.97,492.31,863.9,600.56
220.98,225.42,777.48,733.89
989.93,313.53,547.99,410.79
527.9,993.36,286.88,728.79
844.43,323.87,226.61,477.16
724.44,11.94,449.39,259.8
140.03,844.09,152.68,388.34
490.55,267.29,879.69,431.38
261.53,998.65,100.39,604.44
190.74,135.07,822.36,651.08
5.08,640.43,642.87,863.51
509.98,429.4,456.15,386.29
53.87,174.98,445.51,87.39
960.35,654.84,380.35,787.33
666.44,893.81,875.58,573.59
343.99,177.83,778.6,258.76
206.11,531.4,253.12,271.88
705.76,442.53,64.61,583.34
683.64,131.94,154.02,601.73
245.5,22.14,957.83,77.0
983.85,851.18,431.21,238.13
836.07,864.92,59.47,634.27
86.93,532.5,577.5,143.55
603.68,844.2,909.81,686.3
508.2,490.08,289.31,884.35
824.73,366.13,653.15,144.77
931.81,294.87,412.9,771.88
726.99,743.94,693.47,752.19
790.04,775.66,552.14,262.85
471.54,945.35,77.94,983.03
565.64,310.33,912.85,593.37
551.6,424.58,562.21,375.4
275.67,627.94,653.33,770.74
978.0,311.03,93.15,165.91
533.76,400.31,384.26,613.81
803.87,991.08,238.71,784.37
800.85,316.55,209.18,876.89
109.57,227.57,852.07,846.88
143.92,312.58,560.94,793.27
214.24,32.41,914.46,106.74
772.77,902.02,335.49,260.76
262.49,457.38,921.9,668.02
108.79,798.34,568.37,259.18
872.37,75.19,533.13,260.19
388.62,176.78,15.58,983.28
834.75,118.92,225.85,240.95
469.05,933.37,653.48,306.93
351.55,431.73,223.7,487.43
337.7,145.63,927.4,108.16
507.62,871.27,325.47,372.13
888.91,314.96,663.7,953.63
942.05,628.85,71.93,224.29
341.4,839.82,955.0,717.1
553.48,732.01,542.92,106.14
367.8,607.01,529.03,867.44
413.66,330.02,723.78,993.59
67.22,943.74,112.56,248.72
531.87,3.21,695.15,691.14
985.0,358.13,729.51,706.47
969.53,412.98,941.99,132.95
797.81,844.85,475.53,779.83
357.49,208.57,665.12,576.07
288.64,862.11,784.05,162.52
598.57,41.49,250.78,249.88
157.13,355.24,694.4,511.46
919.07,686.64,660.12,281.11
37.4,861.07,69.71,321.88
761.89,919.25,406.31,260.68
463.28,119.09,571.46,701.6
878.06,24.88,271.97,273.71
639.5,919.09,100.87,961.08
935.79,278.24,802.57,239.71
472.96,724.56,253.21,145.99
550.7,506.02,643.29,378.73
261.6,744.56,439.15,392.64
814.04,377.77,459.74,752.5
282.95,803.96,543.47,182.77
710.1,125.35,185.46,481.03
684.29,868.07,232.18,340.0
862.04,23.03,22.39,231.92
195.84,469.7,427.84,438.01
758.17,138.05,428.09,631.55
46.71,133.19,674.52,217.77
318.38,800.02,262.72,882.76
277.73,926.57,79.43,899.05
995.9,32.57,510.32,811.44
145.42,584.49,858.32,517.73
687.19,269.37,730.27,815.52
734.69,812.16,873.23,84.62
730.57,786.79,675.05,494.15
303.09,272.87,281.28,667.21
981.51,203.99,840.05,168.74
808.96,339.1,124.61,877.13
507.07,803.7,348.18,805.36
719.96,82.94,45.63,170.84
46.77,628.73,428.6,81.1
110.24,778.81,63.15,591.88
220.42,550.25,600.72,247.48
562.04,777.72,900.84,300.58
951.97,487.04,986.69,836.71
731.79,69.02,416.77,733.46
553.39,797.52,136.12,489.16
886.73,313.88,925.15,328.7
602.87,424.21,55.14,456.48
845.39,480.3,891.49,217.23
707.71,305.08,652.15,450.01
98.38,424.03,572.34,629.11
393.06,500.17,434.11,591.19
77.95,865.72,832.04,889.18
243.52,746.34,341.93,202.78
128.96,961.86,629.16,830.74
55.99,792.77,304.77,7.19
866.82,963.48,907.61,499.04
753.64,398.18,789.53,596.43
577.84,773.19,511.89,307.32
405.51,760.84,923.08,349.22
142.45,224.51,13.52,689.35
729.8,435.75,842.11,613.26
89.37,956.02,55.38,136.3
255.44,162.7,451.39,157.07
545.13,118.88,981.73,164.85
618.44,240.42,149.65,893.75
681.1,733.14,522.4,441.17
824.98,710.23,952.33,771.52
959.2,853.4,162.79,597.15
645.47,235.27,11.09,315.21
577.72,96.46,112.43,216.12
351.81,449.01,723.58,872.86
144.57,994.55,532.72,319.08
919.74,89.0,329.25,921.76
237.31,18.79,557.97,488.32
342.09,168.61,590.63,965.13
305.89,396.82,305.88,564.92
700.48,179.36,284.23,828.92
21.8,269.36,124.9,204.63
798.66,6.9,601.01,67.86
789.5,949.69,703.25,796.0
790.71,558.02,922.08,491.68
354.54,508.71,994.5,202.65
190.41,798.05,482.27,52.91
666.38,549.85,116.97,645.37
664.63,711.08,287.22,628.28
368.47,999.61,771.05,750.64
847.37,218.34,245.7,68.08
545.09,571.61,290.01,145.94
388.79,597.36,280.39,380.75
769.99,365.81,431.0,364.73
720.01,436.87,960.62,60.38
718.66,111.62,307.67,863.04
847.78,83.76,855.18,794.52
715.2,782.13,249.58,8.09
51.44,83.37,628.26,935.86
999.12,807.06,519.31,63.27
380.86,260.55,737.32,816.22
624.93,221.84,354.91,88.5
296.48,41.21,209.42,483.99
570.38,887.92,241.82,845.83
71.14,317.59,403.03,160.09
29.08,802.88,477.21,724.93
407.48,174.16,916.22,61.52
170.28,125.42,534.14,577.31
791.86,443.85,968.65,487.96
209.18,272.52,625.07,544.26
41.52,447.53,420.13,755.14
315.32,710.85,397.39,164.32
711.66,412.08,291.7,351.54
766.06,553.92,617.53,99.11
254.58,621.46,34.74,963.49
305.24,213.53,832.48,557.86
496.19,861.04,534.23,56.71
505.76,516.45,786.63,942.39
634.89,842.29,357.61,381.79
937.68,271.37,526.31,119.52
4.35,562.85,200.18,921.58
103.96,158.51,659.46,899.82
118.71,244.99,723.14,2.41
72.57,394.83,725.24,182.31
270.48,744.07,311.1,42.31
48.41,367.11,898.36,684.86
765.08,123.89,677.62,63.41
451.9,752.19,628.32,717.45
0.01,57.97,152.59,538.99
751.13,293.74,352.58,597.33
112.4,796.37,198.98,87.93
12.18,290.93,722.6,865.81
436.6,731.94,291.21,980.91
324.95,419.46,264.82,419.03
461.34,837.46,602.47,872.1
300.11,501.66,522.41,324.3
974.15,822.21,301.74,249.06
409.93,908.49,50.49,326.43
713.55,768.89,719.5,962.56
707.52,872.59,818.99,213.02
433.85,639.81,699.6,177.04
340.01,87.4,258.36,57.96
55.23,947.2,528.48,496.24
224.04,663.06,638.92,686.0
544.31,976.6,319.08,385.06
943.49,991.21,664.73,575.26
386.12,14.8,950.27,513.83
346.74,301.93,701.54,517.38
706.04,316.28,749.45,52.82
319.52,530.57,932.35,643.32
212.42,786.81,577.41,79.61
331.39,756.8,325.44,386.6
531.55,331.5,973.05,762.81
324.58,220.06,944.89,355.31
253.74,959.28,639.33,253.82
194.26,967.52,459.4,106.69
727.23,495.31,938.3,969.53
456.46,721.39,208.92,378.67
883.07,549.95,76.91,346.74
625.08,982.57,143.08,670.71
409.62,356.34,131.08,683.05
853.8,422.56,622.76,835.68
893.65,364.02,216.07,563.99
431.49,589.9,99.49,560.01
723.53,495.28,668.85,347.14
863.12,145.77,798.13,747.48
514.7,780.43,841.3,630.5
439.43,441.56,781.79,170.31
328.84,320.48,32.6,307.9
727.32,957.86,338.5,269.45
719.14,788.69,254.14,492.85
819.96,629.29,605.61,630.04
489.06,907.82,424.59,892.31
734.76,157.87,714.92,149.91
716.22,878.27,638.07,905.21
878.28,154.77,665.0,390.74
93.03,572.36,598.76,514.45
654.94,116.46,282.23,159.97
664.74,82.0,486.86,800.36
547.21,415.92,573.75,477.31
216.95,199.74,450.7,662.52
154.48,353.43,189.6,271.46
380.54,250.41,704.93,260.0
466.29,854.05,753.45,203.17
348.37,450.31,910.29,387.28
468.02,824.87,259.53,78.72
525.96,183.78,972.95,372.57
702.93,721.4,16.36,971.46
570.98,185.51,3.23,750.67
847.2,684.16,470.2,434.14
948.22,617.78,872.15,680.47
308.58,475.48,235.37,355.53
349.92,447.44,498.22,740.37
350.64,69.44,838.52,348.73
469.3,82.4,901.55,752.55
987.41,193.49,989.36,70.32
636.63,924.09,47.18,26.75
261.8,506.32,114.79,650.09
916.99,583.46,122.36,657.94
935.29,134.96,731.13,820.62
934.9,257.3,94.46,314.03
260.11,987.92,255.33,83.3
757.41,557.89,590.85,989.71
980.84,292.2,871.69,341.58
398.82,111.81,489.66,537.95
722.28,772.34,445.77,272.64
484.78,668.52,4.61,453.28
851.88,239.7,929.9,19.2
213.34,685.71,827.25,716.06
75.72,40.83,948.09,135.91
902.52,344.36,402.47,444.16
596.84,119.1,738.09,540.99
149.35,461.84,505.38,396.2
473.03,460.6,710.13,903.29
297.88,363.78,815.72,742.28
882.06,397.01,273.04,870.05
200.84,958.59,426.53,712.91
925.15,3.65,283.09,570.16
581.93,151.98,210.11,118.18
878.33,797.97,111.48,910.7
734.5,701.3,559.5,130.57
247.37,773.46,397.72,284.44
201.86,557.23,755.71,460.98
132.02,928.05,547.07,259.56
182.64,25.9,676.27,661.29
762.04,552.58,29.26,952.29
912.02,519.32,426.81,798.96
295.59,950.55,601.62,562.75
187.58,807.71,722.13,826.36
912.63,268.27,288.29,737.56
460.57,393.34,311.97,120.37
649.92,43.54,82.5,511.35
787.72,719.04,770.88,400.54
294.31,951.51,32.18,544.22
337.39,565.97,298.01,905.57
896.71,199.62,925.44,409.19
941.68,805.92,601.07,357.72
94.2,607.7,61.56,509.45
752.48,577.68,767.91,959.09
639.72,44.89,284.67,851.13
376.33,443.26,897.33,786.28
185.48,27.98,339.77,716.85
500.12,392.66,548.33,165.73
578.54,82.24,106.39,454.67
212.06,733.4,372.76,498.0
905.76,729.65,627.09,959.37
862.71,545.48,540.6,327.08
379.82,206.98,732.08,332.78
138.27,365.85,566.63,178.13
278.99,735.34,680.67,986.73
952.0,674.05,617.81,480.72
323.16,146.67,624.85,87.26
517.28,863.47,543.43,413.56
377.97,286.76,805.25,910.13
754.22,475.55,910.78,790.09
896.27,949.81,690.9,292.75
956.56,697.0,301.85,11.8
325.89,974.65,172.27,639.49
491.32,485.81,325.84,973.56
296.02,475.72,474.45,648.99
803.23,173.72,278.48,444.68
546.31,449.0,486.9,424.63
749.92,73.82,463.53,576.47
884.01,866.17,73.41,761.96
318.84,273.99,677.81,897.59
167.7,373.71,185.95,356.29
145.44,526.89,798.81,908.5
254.64,191.72,755.12,277.58
134.27,18.29,274.47,838.37
313.85,483.33,366.48,353.87
60.35,97.99,936.92,42.06
702.24,939.88,806.85,781.27
892.68,880.03,634.4,989.21
783.04,68.11,879.87,739.4
635.76,154.38,928.14,96.02
132.92,853.78,882.63,452.89
373.62,202.66,931.05,950.44
357.08,631.63,392.06,775.41
459.3,646.67,764.4,386.33
161.96,577.28,785.35,436.79
493.35,777.28,378.82,514.59
406.52,517.18,712.1,951.99
283.08,83.13,784.46,258.21
241.71,459.03,354.29,356.49
874.09,939.17,811.15,863.06
74.57,749.95,52.52,183.78
524.02,720.09,408.51,789.81
577.92,589.77,788.55,408.82
699.86,507.78,583.75,27.81
431.78,930.89,180.19,161.83
60.23,964.07,444.09,129.72
502.52,397.45,403.2,638.15
101.8,651.21,777.35,545.31
830.9,629.41,799.71,718.76
447.86,311.5,300.41,164.56
90.38,587.34,135.12,327.95
996.67,909.39,410.95,719.83
65.29,849.22,904.67,648.49
489.0,411.36,449.09,254.69
24.84,599.33,471.07,2.69
761.99,299.22,882.73,138.53
298.15,608.73,560.0,617.53
313.39,816.79,736.48,905.96
832.86,679.17,136.23,437.64
332.89,194.96,611.5,194.91
739.39,569.62,873.23,475.17
844.23,562.86,540.51,778.29
466.23,816.66,980.57,606.63
303.19,375.3,909.88,417.91
263.69,72.02,572.47,633.51
277.49,819.41,669.36,780.92
503.85,75.8,519.96,815.53
392.83,807.38,969.46,957.81
449.64,991.68,420.13,542.7
267.97,205.08,58.74,569.52
411.28,31.4,489.8,145.53
574.53,349.28,547.59,143.0
639.98,23.48,149.41,101.62
488.81,589.48,662.42,465.61
475.45,709.11,857.46,526.63
512.53,315.3,834.06,956.98
562.03,975.66,986.54,379.86
355.5,147.09,947.52,877.45
876.87,664.42,4.2,758.52
488.93,663.04,769.26,877.66
775.28,494.14,507.15,35.01
533.52,207.16,173.09,153.41
712.7,511.33,617.51,301.86
447.37,303.15,559.85,284.37
350.74,565.42,174.04,936.09
328.88,933.93,989.64,749.2
107.96,72.58,815.74,279.94
738.21,850.28,436.1,628.62
884.95,827.18,541.93,874.42
271.93,102.4,959.67,294.53
202.14,385.87,70.79,236.43
158.33,169.24,239.45,460.2
63.82,930.06,753.79,923.1
283.02,812.79,632.3,489.39
249.92,886.85,810.41,972.25
178.95,424.84,844.02,471.06
615.64,828.5,991.59,508.27
338.33,188.94,970.37,199.62
96.79,875.04,525.74,614.35
820.5,619.54,920.16,856.22
589.96,976.52,461.63,653.44
904.28,413.23,489.05,540.15
801.85,37.23,552.44,642.81
3.08,771.05,897.03,177.38
589.21,836.94,936.92,173.67
180.54,395.81,54.74,987.46
365.92,572.98,474.36,54.69
576.25,557.78,848.67,737.4
624.15,743.09,730.94,463.88
405.65,105.02,918.16,445.5
32.19,754.13,805.84,72.46
881.77,940.97,158.39,610.05
527.14,816.73,672.48,414.42
942.48,332.23,348.38,681.54
612.36,309.73,882.94,302.56
787.5,332.22,275.99,488.13
733.84,573.36,75.21,746.5
74.43,28.71,738.66,441.58
273.1,454.43,929.81,587.05
36.13,447.65,433.51,588.58
459.91,34.07,70.25,893.33
17.49,708.34,59.1,705.61
883.46,718.58,166.32,547.24
817.37,92.63,360.06,794.38
360.9,800.18,98.44,986.47
148.63,231.52,54.12,936.78
236.83,18.94,502.66,562.46
233.82,271.61,370.21,805.12
914.61,74.66,193.61,508.29
735.52,439.09,210.88,628.59
333.1,927.68,459.54,248.69
555.37,473.32,682.04,946.41
960.35,635.6,954.53,986.2
318.73,623.13,533.54,632.4
597.23,597.22,687.4,323.93
954.64,796.19,902.75,374.23
342.89,913.85,269.53,443.99
972.04,101.39,481.31,233.83
78.52,724.74,630.38,888.7
996.97,806.85,126.28,383.79
92.39,96.53,206.08,777.51
695.86,611.92,460.23,787.56
809.55,826.36,516.97,849.15
686.91,616.42,988.38,194.39
748.99,342.75,443.07,615.13
293.26,884.95,59.68,613.69
723.29,630.25,169.7,257.36
191.13,545.03,178.38,442.18
489.72,462.85,800.14,684.59
959.54,956.86,577.75,872.12
840.26,766.56,332.52,356.63
531.37,560.68,991.21,153.89
468.15,39.33,586.84,368.97
626.21,894.24,47.69,817.3
699.15,22.34,872.43,672.27
72.26,688.31,874.83,626.73
924.96,451.37,375.87,207.68
472.47,725.95,133.49,447.44
386.3,264.52,258.28,881.48
696.59,736.57,291.62,346.09
819.18,851.59,724.86,491.08
372.74,667.82,161.28,695.98
635.3,506.33,864.27,796.94
9.39,277.29,479.27,78.03
310.28,483.57,639.73,690.38
147.92,999.6,806.94,699.76
470.55,959.6,23.65,493.82
529.2,724.68,559.42,846.69
186.62,310.98,783.63,160.5
873.53,478.16,652.81,495.51
376.72,270.54,528.26,731.55
118.62,913.9,12.19,957.6
745.13,67.16,312.83,147.44
23.47,336.37,977.3,766.95
446.24,683.9,669.84,655.43
510.06,528.38,165.13,807.63
312.93,530.1,249.28,89.58
354.32,623.06,743.55,740.83
800.68,475.63,259.28,987.86
281.85,52.54,608.88,431.2
192.41,640.51,411.94,521.83
286.46,852.57,586.76,536.67
224.38,436.01,993.62,176.63
744.13,552.41,683.25,878.45
408.6,444.4,998.21,421.78
979.77,999.29,652.75,66.52
917.73,919.28,15.02,478.99
320.24,218.21,378.03,286.35
213.43,113.51,552.18,910.07
798.6,489.98,141.01,377.14
639.14,321.97,569.13,429.03
686.09,617.28,749.99,70.21
833.09,849.96,326.81,707.04
340.47,827.47,45.22,685.57
445.65,251.19,216.53,753.9
97.96,696.03,172.32,338.53
820.98,864.47,947.89,872.47
865.92,57.77,975.9,792.95
368.38,925.84,75.45,447.68
883.36,332.82,316.89,318.24
529.86,459.02,137.2,161.98
953.18,467.74,667.21,542.39
183.23,300.22,215.11,667.5
515.24,569.83,835.14,17.26
370.45,391.53,541.46,587.17
19.01,929.54,203.73,705.71
696.76,207.94,629.18,626.11
434.01,496.36,787.45,756.81
991.93,570.01,717.28,416.48
63.41,386.75,715.01,177.11
744.57,338.65,103.07,502.38
481.46,625.31,291.57,908.27
765.89,521.98,428.28,480.06
214.08,821.41,417.56,352.88
302.31,896.44,862.95,23.12
134.32,922.5,891.94,151.92
420.63,787.26,810.77,206.82
928.95,441.61,562.59,842.37
80.16,944.87,566.13,277.02
909.47,601.48,409.99,421.16
99.69,296.36,994.09,62.95
457.35,84.89,976.2,573.54
431.18,586.13,177.57,409.34
950.32,25.78,565.47,18.26
875.05,33.9,677.48,707.51
890.43,229.78,952.64,417.01
210.29,436.77,540.24,266.02
271.23,612.98,354.83,183.66
303.18,847.0,560.92,92.32
968.57,415.43,499.4,874.08
54.13,834.69,135.01,970.32
500.14,336.51,248.07,941.17
924.92,512.92,340.99,537.63
57.43,786.78,495.36,127.76
53.17,799.12,422.38,798.34
463.38,762.91,365.59,550.39
673.52,550.11,168.14,329.8
528.44,896.74,864.65,356.66
70.29,578.5,192.35,33.83
782.59,689.59,398.08,927.13
333.32,703.13,39.62,146.98
839.65,169.29,560.09,604.49
731.4,718.91,68.48,176.96
813.54,905.95,84.73,70.87
903.72,804.63,807.22,547.76
62.12,718.58,705.66,863.86
886.26,261.65,837.21,913.99
576.99,835.5,962.22,644.44
429.09,614.14,53.66,326.79
206.2,528.12,924.49,573.08
195.99,60.49,632.44,623.99
199.62,437.61,372.03,478.37
43.77,738.31,70.94,496.42
831.62,176.85,320.62,565.71
334.07,443.87,414.89,407.26
728.18,798.12,649.78,20.55
428.52,665.48,631.56,652.12
42.11,135.43,811.93,408.09
922.99,129.68,241.33,900.7
15.83,161.12,966.41,217.4
587.94,521.4,310.78,845.85
310.47,840.53,384.94,656.18
776.9,124.23,164.53,675.45
1.42,814.33,57.16,476.05
264.61,556.81,925.15,33.61
479.95,97.15,597.83,707.85
947.95,743.59,141.62,957.31
570.87,378.6,789.71,408.79
932.19,177.99,986.66,227.52
19.77,65.8,436.95,829.13
943.43,797.19,186.35,44.65
267.95,147.28,345.82,218.95
729.21,992.86,705.99,826.15
838.16,309.36,837.64,688.76
424.95,783.25,498.38,730.28
638.93,346.21,704.11,50.91
743.6,842.43,966.17,72.04
574.69,359.7,690.02,63.0
488.14,295.38,113.35,642.87
262.79,244.1,551.34,779.48
871.19,380.91,839.28,174.04
383.91,455.89,294.83,686.92
67.13,584.0,612.01,100.44
336.49,281.92,500.73,929.37
34.3,777.2,754.32,96.4
672.95,151.14,110.49,972.82
352.11,471.37,839.0,852.93
641.5,543.72,331.63,41.53
393.91,360.32,148.06,558.76
54.55,736.58,865.02,612.65
176.01,162.85,0.91,584.81
550.72,321.4,761.15,450.7
888.17,38.42,244.08,20.7
354.82,387.91,203.87,467.44
105.43,597.8,255.04,712.0
16.37,879.92,124.43,937.39
875.64,736.45,243.43,940.67
95.14,399.08,563.2,309.23
174.27,734.13,677.11,563.46
313.93,329.1,744.13,197.04
650.08,245.4,853.31,901.68
37.29,599.66,640.18,435.93
924.73,859.58,163.1,172.45
888.66,256.5,254.79,850.54
802.88,868.68,685.33,999.62
757.73,878.62,661.12,320.4
202.56,425.98,541.13,251.63
512.92,388.06,924.88,427.08
307.52,725.07,118.46,49.46
883.05,491.6,38.86,353.2
198.59,344.26,61.9,648.48
239.0,711.93,363.14,1.14
777.18,846.07,310.7,447.16
910.39,944.58,245.36,8.46
523.04,595.07,437.75,853.45
442.61,376.42,297.54,145.73
659.61,492.29,598.31,856.82
888.84,116.5,209.63,146.86
811.82,783.2,509.58,111.69
264.64,126.77,642.36,339.17
160.08,621.97,420.13,22.2
417.82,393.24,297.4,687.2
540.55,595.24,541.92,295.23
506.26,714.03,760.54,837.2
227.03,780.64,317.94,942.87
271.86,846.9,398.75,213.24
150.73,671.36,311.74,519.77
989.45,708.5,221.13,687.44
375.76,456.83,167.24,60.08
439.21,122.01,771.84,465.95
883.73,884.16,366.98,651.62
437.91,992.8,886.96,781.92
395.87,354.68,621.72,334.62
152.36,428.03,762.35,134.21
552.86,898.62,932.23,297.82
299.1,486.08,657.66,241.36
209.32,307.42,712.98,386.53
868.63,592.2,403.73,204.0
893.6,795.0,99.14,544.46
817.58,643.56,345.79,454.38
583.51,391.27,884.38,308.01
949.3,993.57,266.85,698.25
427.04,632.3,423.63,366.43
53.03,551.33,766.28,498.9
359.14,849.11,802.58,950.48
762.18,731.56,54.18,679.71
595.52,65.46,24.72,860.65
843.32,460.68,679.73,301.53
808.05,223.15,594.29,436.04
257.04,438.18,500.32,903.71
111.66,950.84,380.9,200.22
981.93,614.37,365.58,231.68
33.14,385.06,296.15,849.59
739.46,903.66,181.47,783.96
791.22,119.98,911.02,210.39
34.84,404.98,580.35,226.1
678.1,83.36,896.06,818.28
731.0,510.65,546.03,796.17
282.8,178.87,586.21,760.87
747.58,680.36,307.33,447.53
61.23,231.99,952.19,304.89
46.84,937.08,381.51,185.92
266.88,220.86,696.63,517.62
118.04,490.94,622.82,184.23
283.79,670.4,640.9,235.35
726.22,903.57,263.32,226.66
232.3,887.34,86.78,324.33
366.16,57.44,310.55,82.85
925.11,310.74,383.6,788.52
699.22,471.46,225.21,677.3
895.12,816.03,227.9,14.12
655.06,327.82,877.78,252.35
897.24,176.33,436.12,116.84
21.71,381.19,802.59,37.54
864.44,862.62,143.95,502.91
435.95,926.52,224.83,93.67
108.89,586.67,732.6,755.69
930.07,269.1,677.17,23.29
115.22,90.95,494.42,990.13
577.44,775.43,48.11,874.33
268.12,82.27,802.73,576.91
826.79,100.73,8.02,666.92
103.91,130.22,363.99,358.52
410.05,581.45,561.72,999.75
478.36,547.61,142.16,798.6
443.51,738.5,409.7,164.12
408.58,319.36,459.37,388.48
205.99,705.87,599.49,420.29
147.9,194.57,306.86,577.0
463.8,90.94,692.82,405.96
155.95,975.21,404.11,728.33
539.96,832.86,630.96,592.56
309.3,856.65,570.18,523.79
631.69,418.81,762.6,387.37
719.77,416.5,698.64,824.75
314.03,453.18,946.81,339.99
432.62,454.56,30.84,322.9
42.16,933.86,234.35,38.33
377.31,251.93,969.42,894.08
150.0,484.23,564.79,624.07
199.08,310.53,487.17,491.17
512.19,899.35,292.69,13.86
236.38,178.14,367.61,741.65
278.32,857.87,862.03,519.46
996.55,387.1,545.19,899.22
963.76,4.39,913.63,278.14
650.55,796.29,396.3,927.33
811.14,596.12,410.27,243.15
223.91,175.22,446.97,835.68
490.66,732.84,394.7,277.82
511.47,540.26,17.0,374.35
87.53,604.05,262.63,966.54
353.03,737.11,883.88,678.49
628.11,780.37,68.07,736.23
673.1,800.72,831.04,769.39
478.78,423.75,764.51,716.59
896.4,107.17,939.36,361.57
808.29,629.79,382.89,674.58
31.2,453.6,679.38,932.62
504.35,819.24,513.99,49.09
950.51,668.19,114.93,7.34
831.55,781.96,895.86,875.03
461.08,910.37,252.45,178.55
622.14,420.16,124.09,837.89
435.2,627.47,61.96,790.82
878.19,774.48,590.35,605.01
735.71,11.87,465.18,381.04
922.41,989.7,262.37,215.36
32.37,520.52,223.39,193.27
744.35,890.94,179.96,574.63
39.68,487.43,111.0,552.11
741.6,577.75,67.67,649.81
170.74,408.1,622.22,530.61
12.34,663.06,96.37,959.86
974.91,846.66,33.48,85.45
892.38,729.89,44.3,83.9
866.38,720.96,75.95,544.16
484.38,430.97,335.51,282.65
167.98,205.57,515.25,450.28
628.28,963.65,352.92,432.38
135.23,865.26,876.8,615.78
944.3,357.4,802.25,870.98
192.91,602.58,751.91,428.36
573.27,344.36,986.04,935.79
362.52,312.2,770.74,982.07
269.98,95.33,763.48,860.19
795.05,512.15,101.82,347.52
378.4,323.64,910.32,812.14
145.99,534.26,93.11,1.33
332.55,102.3,379.0,974.71
202.75,192.17,38.19,158.9
392.96,89.6,594.86,984.47
159.36,467.17,205.46,334.74
145.72,415.34,18.11,184.34
157.74,713.84,360.94,883.57
146.9,314.2,929.73,477.62
335.85,373.7,89.91,653.23
695.93,403.24,988.33,636.83
546.43,869.87,236.08,2.09
366.0,818.99,662.07,361.33
320.54,844.23,983.73,403.93
570.01,563.81,919.15,692.99
239.89,167.69,555.82,443.38
0.36,937.29,412.45,401.61
892.44,420.98,436.98,556.67
121.66,37.45,898.12,306.19
135.81,152.38,711.44,418.46
286.54,294.5,187.39,563.52
892.94,401.35,959.88,522.53
242.84,520.8,316.13,847.49
458.99,79.01,222.46,642.56
641.47,422.51,42.93,75.11
967.61,583.33,590.65,377.12
36.83,182.42,589.37,308.72
628.88,557.03,286.45,862.31
60.31,246.98,424.88,885.35
890.58,598.56,135.44,85.2
326.89,999.25,260.6,685.42
210.86,136.2,299.7,633.37
180.06,805.96,668.25,300.63
892.04,37.12,1.68,75.11
132.41,521.82,733.1,197.37
37.67,756.39,425.85,56.31
200.96,400.95,397.39,295.31
546.13,344.86,373.01,311.28
6.91,235.08,407.61,290.92
404.87,92.9,686.3,384.31
574.8,52.51,474.58,99.65
399.51,170.57,196.76,346.71
997.29,531.24,689.07,101.96
516.55,502.19,404.07,266.81
350.31,768.84,286.26,637.8
227.45,850.66,700.72,967.67
501.64,199.91,693.55,714.58
439.48,598.53,321.96,853.21
707.03,135.97,744.28,724.23
857.83,934.58,630.88,553.11
82.27,642.44,377.99,469.59
484.08,209.19,710.1,413.9
548.42,763.97,429.04,929.54
271.86,781.77,347.83,141.52
72.89,117.65,336.58,193.19
965.28,524.73,214.89,655.14
441.63,12.97,624.83,412.62
640.78,575.49,48.67,566.88
232.88,931.24,867.59,885.43
467.26,371.66,622.83,831.94
646.39,887.48,308.98,848.25
22.52,400.19,959.31,998.81
621.86,230.89,584.28,994.54
522.7,515.39,102.69,663.15
864.18,245.24,960.65,786.92
724.48,288.36,250.39,475.1
318.68,603.42,790.62,799.75
442.54,819.29,305.06,807.93
816.84,494.15,272.83,980.83
703.1,989.5,69.96,669.35
309.31,496.72,394.49,386.91
22.65,527.45,755.06,887.65
547.14,481.97,895.76,864.3
428.76,683.2,794.32,148.94
619.47,337.57,151.04,378.92
783.88,577.87,439.86,532.05
408.65,717.9,771.79,953.44
149.24,104.66,857.33,970.5
522.59,146.03,790.65,24.44
76.65,284.35,727.02,496.67
612.36,429.41,359.96,856.39
902.96,712.75,520.46,730.18
226.92,535.37,883.46,111.44
882.56,484.94,127.43,69.83
47.4,489.27,489.42,259.32
143.26,166.41,380.54,20.04
467.96,861.82,857.18,316.48
33.36,827.27,411.68,592.77
622.75,140.22,475.06,472.98
996.01,970.98,854.46,960.91
384.67,207.54,293.35,634.78
705.16,109.58,686.3,168.72
698.32,754.22,863.7,424.09
262.41,941.06,61.85,21.6
133.4,170.55,892.47,974.27
501.45,324.09,828.38,784.74
462.74,518.64,976.61,438.88
550.8,562.52,198.64,358.45
871.72,481.75,323.86,273.97
269.05,816.85,144.36,422.55
541.38,499.42,491.11,96.41
359.99,740.32,195.34,71.71
505.87,234.77,32.16,880.3
401.81,293.08,109.8,957.71
892.51,88.71,93.95,969.57
615.3,888.07,411.23,615.99
403.44,402.26,253.06,146.48
669.11,117.83,876.79,544.33
137.05,664.85,66.52,157.99
266.52,73.1,744.83,872.26
880.98,350.33,639.14,449.62
692.33,752.02,569.58,40.14
483.08,223.05,534.75,167.19
222.62,158.0,598.96,119.22
450.65,567.2,990.4,747.59
746.22,638.44,95.82,997.28
752.34,836.23,209.55,774.99
954.21,705.35,739.82,869.73
381.52,220.2,840.94,805.44
820.94,387.98,933.09,410.41
109.01,246.8,257.95,886.42
303.12,159.25,109.9,206.8
174.79,589.63,861.93,681.59
