ATTR1,ATTR2,ATTR3,ATTR4,ATTR5,ATTR6,ATTR7,ATTR8,ATTR9,ATTR10,ATTR11,ATTR12,ATTR13,ATTR14,ATTR15,ATTR16,ATTR17,ATTR18,ATTR19,ATTR20
40.19,808.19,243.5,798.23,988.0,83.95,366.2,43.69,82.99,248.8,608.61,268.81,497.79,991.42,341.16,439.14,434.85,68.04,895.36,43.05
213.59,917.08,993.31,587.94,941.32,236.72,893.41,811.94,747.71,598.2,11.06,767.83,596.75,961.8,44.83,882.6,781.88,279.65,883.61,137.41
697.04,336.19,674.0,914.22,714.52,189.41,532.44,784.54,995.29,712.83,896.0,439.34,444.14,526.43,907.18,397.34,71.7,733.77,648.26,854.91
87.88,419.33,802.27,505.91,369.84,556.5,822.55,498.72,834.1,994.54,26.46,486.42,323.84,472.23,367.32,681.98,407.62,794.82,539.06,31.38
69.64,546.42,201.83,689.74,798.37,283.71,710.78,768.32,513.19,667.78,650.74,338.6,374.77,406.68,610.2,466.19,431.58,813.04,778.36,922.96
529.76,874.49,669.38,88.23,60.28,560.8,653.61,168.29,852.13,269.86,341.55,812.36,217.48,500.99,391.41,268.38,265.54,886.76,929.73,336.43
676.77,469.23,106.4,588.83,998.86,267.97,571.01,576.29,899.53,97.18,719.34,622.63,258.61,131.74,819.9,252.46,732.11,197.9,804.61,80.45
66.01,7.92,551.86,136.51,892.53,396.13,494.78,787.07,32.58,672.29,477.06,80.2,153.89,798.8,779.54,843.22,195.08,129.7,427.92,321.65
332.41,812.05,642.39,755.42,208.15,118.97,229.0,193.12,590.35,468.31,235.65,992.57,696.7,786.51,919.36,444.74,724.42,706.09,774.97,4.93
889.41,588.16,281.4,996.35,191.72,710.75,963.46,585.68,718.79,979.29,527.74,454.7,631.2,650.44,986.57,250.85,670.54,664.29,157.86,822.21
744.3,784.41,71.02,863.41,367.46,776.8,87.94,2.31,983.58,252.36,262.21,648.87,8.5,176.53,833.19,824.71,220.45,181.59,584.4,723.39
85.02,981.38,615.2,105.71,435.93,374.2,620.41,240.87,53.87,365.94,666.27,272.1,693.17,543.01,860.31,560.52,361.36,231.85,342.93,840.53
418.31,539.06,639.28,194.43,986.32,610.99,809.07,849.79,100.51,6.13,223.79,916.91,729.65,219.38,967.67,165.48,872.29,61.99,891.12,657.9
282.14,987.64,934.07,222.2,951.35,766.11,712.82,340.0,943.89,511.0,792.18,996.24,926.96,435.2,502.55,632.38,572.65,9.41,937.1,83.98
51.15,334.34,859.26,59.35,179.03,233.19,243.22,776.22,978.39,952.49,293.37,10.69,485.54,480.98,553.29,864.06,532.16,252.32,698.49,292.4
150.89,261.86,381.26,928.95,275.11,385.16,820.14,172.49,461.67,399.64,460.84,205.42,572.24,221.3,228.98,904.55,64.76,897.53,722.71,186.06
574.48,460.49,870.0,316.4,538.94,364.91,889.51,328.99,863.78,569.77,536.57,256.25,794.85,237.62,164.05,533.49,480.11,453.57,177.15,151.03
59.19,451.07,65.39,677.94,128.53,538.12,424.48,845.67,221.65,372.27,620.85,277.49,51.67,713.77,222.38,375.11,312.77,763.99,407.47,894.13
331.65,136.12,839.05,925.26,93.0,928.65,5.87,505.96,275.76,38.24,56.66,797.11,752.38,982.17,1.66,664.09,314.54,854.94,90.45,900.15
978.84,859.49,599.82,247.16,345.71,18.27,416.62,292.88,87.39,464.12,163.4,316.4,507.59,46.17,494.95,583.91,455.39,247.04,322.4,811.21
651.02,845.21,159.39,945.07,448.2,891.58,389.48,227.41,636.28,743.2,829.89,608.57,890.43,677.89,693.74,333.44,909.75,807.93,422.03,970.56
822.54,55.48,800.87,559.67,215.17,557.55,549.55,656.44,748.64,25.94,798.44,795.51,344.93,473.18,848.69,134.81,613.81,315.92,662.6,58.82
564.35,922.44,674.74,648.13,297.39,323.49,755.77,158.92,424.75,479.98,109.06,595.22,701.81,638.33,125.84,547.71,242.03,844.18,307.27,440.61
210.76,222.72,664.36,460.56,575.6,79.6,792.5,81.58,56.92,829.12,454.33,196.71,250.8,174.82,584.65,854.02,610.75,409.62,341.97,747.9
851.88,184.95,440.48,643.5,658.76,822.69,79.44,743.3,28.1,478.7,487.41,840.89,349.59,240.31,589.71,351.11,238.85,260.01,695.47,785.67
60.3,949.45,158.5,159.4,674.97,423.73,731.28,507.95,142.15,601.54,485.52,122.75,114.73,933.48,573.39,13.75,59.23,583.72,514.91,693.96
875.82,357.99,755.77,98.96,642.44,606.66,519.69,264.67,8.16,402.86,508.04,269.17,936.83,145.91,795.88,264.51,533.68,489.59,616.31,318.67
269.58,97.65,988.89,788.93,357.75,741.32,53.11,833.71,668.53,102.9,922.19,491.48,396.65,262.01,177.2,889.11,274.1,380.16,975.16,49.66
198.62,44.9,595.84,624.54,942.99,927.16,82.56,154.32,805.02,720.64,302.53,130.79,734.02,49.73,334.43,481.63,237.36,700.84,25.15,707.92
155.51,281.22,782.66,464.04,973.57,292.07,229.98,920.76,992.9,679.24,577.87,333.59,864.56,113.45,870.53,499.52,152.61,843.01,814.17,625.92
711.14,789.01,240.5,382.9,177.12,599.82,621.2,780.36,264.77,982.33,918.58,739.51,688.81,600.12,916.01,94.37,657.39,737.63,177.75,99.32
737.9,97.1,277.99,244.36,136.31,654.27,851.74,698.19,201.84,431.66,972.35,381.25,568.09,79.55,329.69,70.17,166.49,562.75,224.97,793.75
383.74,442.94,582.48,63.97,602.6,449.94,956.18,21.57,550.41,556.54,743.89,235.79,181.03,122.16,439.23,806.65,501.3,729.15,68.56,838.34
341.61,149.96,832.88,953.81,974.13,57.39,994.57,164.84,667.36,758.35,736.28,290.52,474.88,901.86,956.28,918.14,952.39,64.97,303.63,268.15
700.56,506.06,793.28,278.43,758.78,217.16,586.61,954.5,313.86,897.54,20.49,605.06,210.81,521.28,954.87,248.42,195.7,967.99,276.93,245.99
334.3,777.95,825.48,411.91,311.35,733.58,522.43,829.61,27.01,250.74,731.65,637.95,162.06,599.01,497.74,850.78,129.13,714.72,294.0,482.92
387.6,638.56,865.48,367.73,398.46,643.48,180.67,738.74,756.49,241.35,254.01,962.31,809.08,118.48,998.8,731.06,850.89,622.98,24.28,716.8
237.84,776.21,510.86,437.38,261.66,872.31,922.24,529.82,763.52,398.23,388.76,600.87,313.95,212.77,19.27,263.55,888.02,563.03,330.21,422.04
594.69,623.32,573.69,407.12,394.09,635.61,501.08,447.14,97.72,966.0,876.05,20.06,990.53,201.05,667.38,104.9,34.08,195.8,736.22,616.32
376.64,75.47,245.18,477.79,801.9,779.92,877.09,699.94,312.38,430.57,679.51,67.96,12.54,417.2,498.22,462.76,974.12,709.43,828.81,774.13
537.35,171.6,822.74,253.53,389.87,428.85,372.94,130.73,194.45,805.29,668.92,185.3,105.33,83.43,69.3,509.49,253.63,442.28,189.57,697.58
795.77,173.01,991.91,171.25,713.39,364.52,689.84,726.96,532.03,705.69,389.68,288.29,492.79,283.23,492.75,518.76,66.69,554.93,31.65,931.02
638.73,134.31,720.63,659.25,410.18,271.32,8.71,181.45,272.17,576.73,533.59,157.08,757.2,678.7,83.46,187.9,124.06,917.63,859.6,790.85
6.53,819.98,851.26,180.25,432.2,362.32,867.84,57.08,738.18,942.64,753.96,605.02,510.3,991.82,887.58,59.93,475.2,884.85,32.84,132.93
15.54,760.86,85.12,174.39,821.48,795.41,815.61,128.65,188.49,235.32,661.87,372.94,867.0,371.85,395.93,419.06,355.71,272.65,171.5,467.94
203.19,650.16,35.76,219.67,502.01,368.03,551.66,456.74,996.76,68.12,610.28,662.09,55.15,360.82,719.77,350.06,190.7,414.58,94.36,729.55
281.43,685.05,176.55,89.08,335.15,589.32,885.19,401.82,268.37,539.68,59.31,862.48,884.33,905.91,847.69,715.44,258.85,492.11,479.29,577.8
28.79,727.54,877.6,676.65,522.96,632.32,300.91,666.62,644.41,266.86,590.7,342.46,579.91,708.26,512.32,683.4,750.19,0.95,934.79,808.76
196.07,868.26,765.81,880.53,357.94,198.61,622.74,687.57,16.98,931.37,880.03,792.24,905.06,150.97,606.79,768.94,128.97,302.31,116.76,961.7
518.87,590.12,78.21,83.96,732.51,229.83,730.33,448.41,635.08,325.6,845.16,761.96,238.47,885.92,156.25,685.2,312.03,65.54,747.24,7.83
667.21,216.0,285.67,603.24,565.04,948.37,716.52,90.84,277.18,473.92,380.42,38.31,961.25,910.75,572.5,686.36,340.37,353.24,401.51,806.98
454.62,916.64,493.88,31.33,675.93,827.51,468.16,142.13,536.93,211.08,610.1,333.87,310.0,371.37,215.66,596.92,936.96,391.05,811.58,324.58
579.58,817.48,551.91,842.39,832.39,704.82,737.33,333.36,501.75,982.03,413.28,406.88,183.56,468.84,647.57,508.37,357.59,702.79,301.52,874.55
665.14,758.01,628.59,529.76,685.95,785.87,12.01,342.03,654.38,27.94,648.05,517.3,598.43,828.9,660.43,713.27,523.28,677.34,723.04,267.73
681.05,871.18,177.52,45.75,918.8,835.52,509.26,416.9,737.15,597.22,835.22,371.21,361.53,665.9,946.6,820.83,537.54,590.41,919.61,517.14
279.37,399.81,390.58,63.46,866.37,711.94,858.05,487.12,59.88,595.06,263.29,896.53,959.55,733.06,283.17,942.54,513.57,620.49,366.02,414.79
403.95,376.65,679.36,639.0,332.99,78.15,601.17,964.67,394.62,181.45,473.41,73.63,516.2,333.26,369.13,749.14,5.94,340.01,177.0,594.17
525.1,731.01,607.01,414.0,556.33,124.25,48.99,207.05,652.92,496.53,426.17,328.83,269.58,333.43,914.67,117.57,980.38,634.13,96.85,144.14
425.49,771.42,870.05,3.11,747.84,699.56,119.96,661.86,548.05,783.49,635.28,661.81,776.83,899.57,121.47,525.44,315.72,829.27,501.3,692.16
129.12,562.85,640.3,335.44,132.13,289.21,499.74,220.0,407.12,188.03,207.38,146.8,566.14,609.09,666.56,357.26,441.31,961.64,167.6,39.84
43.49,579.28,765.84,559.1,842.72,307.34,913.4,40.98,88.79,535.16,590.0,368.91,854.59,378.52,363.69,590.29,592.24,32.56,318.79,601.93
95.53,587.32,683.9,495.42,659.18,575.3,227.67,720.17,253.05,73.0,638.03,623.88,10.99,233.43,718.15,313.2,88.42,178.37,332.93,537.5
872.9,325.06,562.32,794.97,94.28,970.48,309.62,376.41,996.88,166.1,834.98,359.66,825.33,456.07,864.41,792.24,704.18,86.38,478.16,848.33
84.17,930.48,309.78,694.73,484.76,637.51,719.75,181.35,788.16,95.69,901.48,882.69,259.29,217.98,529.47,456.25,576.96,685.89,627.84,464.93
515.28,726.47,591.37,913.63,457.9,932.99,887.91,289.02,994.13,523.86,585.08,927.27,377.29,458.05,172.82,395.87,730.69,86.74,241.34,693.73
869.18,976.9,390.87,625.23,138.48,215.03,967.45,154.81,859.81,613.26,621.73,914.47,975.74,783.38,838.92,68.15,405.67,959.63,965.93,648.97
212.26,660.17,653.17,865.55,143.63,847.86,816.67,877.96,982.4,190.33,979.01,992.77,641.12,267.31,238.99,670.64,902.92,831.31,470.99,359.06
594.6,576.24,83.94,545.83,135.74,372.55,145.85,888.07,496.72,436.81,821.95,706.98,46.92,92.68,567.61,7.99,364.55,772.26,470.01,2.96
496.65,448.97,650.43,600.77,629.88,64.06,110.1,114.2,886.56,410.59,922.73,706.97,887.83,647.02,718.5,866.1,567.33,762.45,401.03,33.88
583.95,784.3,115.43,447.47,816.74,609.07,842.53,230.28,318.04,612.6,406.14,935.83,271.0,902.18,401.23,511.36,823.69,824.02,160.18,696.13
406.03,707.97,258.9,23.04,170.28,561.81,620.43,565.92,891.56,175.3,894.63,874.57,44.27,758.41,270.75,659.54,450.1,50.69,655.85,345.42
986.27,765.6,917.47,330.89,988.5,440.33,494.44,846.12,170.07,539.5,442.41,671.67,330.41,155.61,980.22,841.07,253.24,156.69,823.38,822.25
229.11,707.02,242.98,631.69,820.66,751.69,446.67,193.32,640.94,281.24,490.74,210.19,796.49,25.58,685.39,240.38,646.4,145.75,591.05,229.54
249.19,129.39,291.02,819.61,893.3,125.64,760.02,897.28,565.72,13.83,448.8,797.91,670.41,153.79,774.57,595.14,717.95,384.81,857.98,819.91
201.54,503.31,971.59,955.67,703.87,544.64,292.4,556.31,406.99,187.06,20.34,138.06,716.06,504.2,675.35,987.92,468.57,522.87,733.94,372.79
806.19,429.04,47.04,510.65,775.6,354.01,259.68,529.8,302.15,641.83,319.55,804.02,746.14,812.92,290.31,458.09,247.62,310.69,533.55,701.12
955.62,249.09,493.12,695.01,774.08,352.26,351.34,14.57,773.09,967.72,585.83,932.5,641.32,686.87,816.36,616.65,738.19,106.27,809.38,832.21
393.25,590.36,931.62,488.0,36.16,223.38,688.48,804.33,539.61,629.01,63.25,290.33,236.88,93.04,312.35,810.77,628.45,954.4,203.16,935.82
655.08,647.0,900.33,284.1,195.37,822.63,403.95,146.98,253.4,574.68,30.58,368.63,69.05,229.58,743.18,983.42,322.75,518.78,429.2,797.96
747.59,103.73,160.44,355.18,744.33,519.6,916.16,579.02,369.36,774.6,26.87,195.5,128.78,123.96,8.96,260.92,7.68,759.48,34.68,441.75
336.95,829.7,508.77,951.98,67.44,315.58,93.04,173.34,972.97,153.83,364.46,452.76,860.49,130.8,491.07,746.61,508.61,297.12,405.24,566.01
408.73,775.08,123.33,497.39,252.65,468.13,9.73,257.57,835.58,851.23,679.65,59.99,572.59,355.16,108.81,583.59,830.32,86.43,772.01,850.49
903.99,789.24,54.06,798.62,314.22,70.71,877.39,529.66,792.65,919.18,979.27,730.64,313.48,372.48,903.86,772.31,609.82,9.69,672.27,792.93
795.36,443.75,976.75,104.04,868.64,494.12,357.91,139.5,855.93,447.17,37.18,455.97,273.31,794.83,389.87,758.46,964.41,83.14,38.07,457.77
563.86,488.65,826.16,679.95,727.43,548.08,705.88,736.63,957.47,73.57,774.68,681.39,697.37,550.19,173.86,456.51,197.49,168.18,579.13,53.21
928.96,293.61,303.12,214.79,835.54,38.54,348.6,99.07,615.73,302.99,257.08,233.82,319.09,442.43,16.02,804.01,159.08,415.01,175.01,541.47
542.56,808.06,754.3,903.71,86.03,122.99,899.28,918.67,615.73,861.48,23.45,207.09,242.81,798.4,511.09,212.38,527.27,581.25,886.48,540.06
14.12,251.14,744.31,669.26,130.09,784.38,994.63,251.51,372.31,409.91,278.77,557.29,781.7,888.99,123.63,833.58,226.56,177.26,293.09,237.17
194.06,954.15,743.95,383.84,235.97,428.51,295.49,243.11,194.09,229.32,30.78,68.99,806.05,855.48,142.52,556.78,535.43,126.61,570.35,219.65
844.6,68.01,969.15,590.61,153.19,26.55,318.5,803.04,531.08,188.73,720.84,307.44,660.66,986.87,419.51,431.36,313.51,895.3,607.26,339.89
151.68,443.62,739.68,794.89,762.78,744.74,506.71,376.53,246.16,81.32,700.74,978.91,83.29,739.25,717.92,510.24,864.11,385.59,263.75,242.92
989.92,11.13,236.09,915.26,761.82,146.85,597.38,603.95,561.8,753.12,194.22,145.26,96.11,39.18,638.7,485.72,552.93,510.14,579.26,600.7
353.25,618.58,237.36,405.04,600.38,259.42,476.78,721.47,536.91,379.37,56.28,717.03,905.16,798.27,999.15,277.38,365.49,122.6,508.02,823.09
655.42,260.36,632.48,832.21,645.1,548.14,714.99,837.09,35.47,336.14,945.3,947.02,896.49,731.62,530.67,541.08,730.26,437.0,396.32,452.6
607.34,528.19,614.43,801.64,962.63,84.12,751.83,404.77,461.98,128.11,986.32,676.07,918.42,220.69,584.58,773.01,870.01,113.96,980.35,357.57
477.56,449.13,818.8,830.6,360.38,240.71,781.68,223.12,197.65,388.21,466.34,812.03,91.27,418.14,858.47,39.41,829.28,871.9,148.45,298.58
307.43,197.94,675.13,740.67,600.99,359.07,135.59,372.18,203.16,33.71,263.22,996.84,160.0,777.96,654.68,11.31,946.52,157.45,11.35,347.65
492.29,463.45,832.87,733.47,301.36,937.54,352.84,918.25,393.19,249.59,665.89,617.26,967.7,258.31,299.08,761.29,665.73,101.25,273.39,336.44
292.11,850.88,541.67,186.23,635.36,279.63,882.1,729.83,675.69,313.18,27.16,58.26,43.43,762.29,609.94,453.43,366.61,196.68,461.7,622.51
307.28,731.91,589.4,363.09,90.85,147.57,998.02,471.72,614.19,724.88,283.17,638.19,691.37,857.28,65.88,398.8,194.65,407.26,41.33,801.58
818.21,822.97,850.28,582.73,370.1,739.6,821.64,685.06,985.78,392.3,627.01,649.27,19.1,358.51,392.38,168.97,829.24,291.99,734.3,974.28
448.53,403.85,44.69,474.73,197.44,689.16,980.44,663.39,144.0,312.65,181.97,428.87,487.74,405.83,887.33,142.93,792.14,44.91,656.97,826.24
170.8,14.51,693.32,937.17,571.7,949.19,534.09,275.63,924.67,261.09,249.11,521.38,450.16,419.69,733.96,725.55,564.92,252.45,386.9,494.95
854.39,175.12,719.59,525.49,790.47,799.43,516.83,513.14,480.37,961.52,290.84,580.45,461.16,630.95,132.65,822.37,433.29,679.51,306.65,359.85
180.67,824.03,207.46,322.64,82.53,382.53,116.85,606.52,16.59,824.46,257.24,20.57,982.7,39.13,781.61,940.24,723.66,744.71,277.46,670.12
46.35,525.17,141.55,45.16,780.38,407.03,577.85,5.15,816.81,858.54,726.49,664.6,824.22,496.78,340.84,505.31,128.09,628.2,418.52,347.82
376.04,423.53,63.18,962.45,393.23,963.54,141.54,74.52,60.67,199.7,161.9,507.15,83.86,451.32,938.19,901.0,643.72,520.54,314.06,75.72
26.18,237.31,312.96,68.3,850.64,467.61,948.3,694.38,80.62,769.25,363.04,810.0,63.98,720.75,513.22,753.87,266.85,225.88,214.48,21.38
99.43,133.73,686.3,463.34,249.07,742.77,469.85,676.37,151.8,609.29,903.28,101.17,94.94,376.63,485.28,391.57,638.03,613.58,501.73,978.5
139.51,379.64,980.99,4.43,346.57,567.42,86.51,502.09,186.35,583.72,30.85,731.81,46.94,951.95,445.91,384.77,640.07,901.86,223.53,351.44
48.23,641.28,561.16,399.19,418.53,990.55,283.57,450.82,411.09,177.35,150.63,864.04,318.06,65.5,607.23,271.84,849.42,209.97,166.88,943.65
741.61,604.24,458.6,686.76,858.92,976.98,107.57,666.59,759.33,325.61,79.02,607.05,589.77,910.7,836.84,913.87,841.71,445.6,762.29,657.13
218.24,561.95,499.58,569.25,118.95,271.62,638.21,280.12,825.49,72.91,909.75,95.67,162.99,54.37,888.39,221.42,909.11,803.61,781.02,502.08
191.99,135.35,53.24,160.98,552.71,788.59,538.85,920.73,172.39,730.46,847.8,119.73,882.82,52.42,191.23,8.92,695.25,803.63,418.17,522.73
200.33,592.8,683.37,647.3,697.61,934.7,731.37,83.58,58.84,541.3,101.24,632.93,248.29,724.06,818.95,304.1,542.32,576.01,789.12,489.75
306.48,432.65,120.34,575.63,209.32,595.24,341.74,13.73,638.05,650.88,374.8,75.49,323.97,311.59,932.49,210.48,187.43,57.51,992.25,520.97
32.47,807.98,813.47,507.5,879.37,584.13,192.58,98.12,229.05,902.79,410.24,765.79,45.86,721.62,654.93,987.92,636.78,341.93,164.27,272.04
779.8,409.27,85.37,180.99,970.82,497.29,692.59,348.56,135.09,555.82,161.35,812.57,276.6,477.58,290.44,339.1,653.24,630.05,115.49,43.53
203.25,454.44,490.55,645.66,257.98,831.46,240.88,832.16,474.84,609.22,501.76,343.97,524.64,929.57,811.4,802.6,937.76,659.99,886.75,284.78
474.94,222.59,865.6,361.37,249.66,180.73,945.4,748.54,60.35,370.54,249.32,594.55,71.85,179.31,639.64,569.65,273.12,890.17,697.65,957.88
577.91,607.29,127.98,84.91,142.67,789.48,360.82,526.4,769.51,228.52,696.44,397.0,816.85,757.63,273.49,715.74,228.13,262.1,972.21,160.19
961.99,661.58,951.33,59.53,485.5,152.14,125.98,334.56,296.45,800.48,59.33,27.51,690.56,176.4,624.08,369.07,126.07,683.65,110.83,70.37
200.03,536.1,760.37,663.62,404.4,700.61,675.77,723.59,599.1,313.2,603.2,517.87,623.85,86.47,535.6,209.21,742.27,734.14,729.82,903.67
491.74,896.47,250.63,83.88,473.33,924.93,842.56,616.81,421.34,41.4,133.9,954.21,221.86,116.62,583.08,219.0,294.86,279.82,425.78,970.08
525.32,193.01,58.63,895.9,253.07,389.32,485.26,615.32,794.26,360.84,413.06,496.47,982.13,359.59,171.07,840.93,442.25,617.34,550.8,857.58
595.07,445.88,845.45,954.86,379.47,897.9,74.14,403.1,170.7,856.23,232.83,45.22,514.65,447.75,462.77,159.92,518.35,574.68,136.36,99.04
467.83,129.71,56.62,221.33,1.14,160.73,359.98,235.8,620.4,501.23,410.55,551.19,466.39,469.65,28.82,186.53,81.85,859.71,200.56,665.4
881.66,413.2,948.81,753.46,648.79,333.55,171.32,420.76,607.88,474.44,722.08,894.09,748.03,52.71,179.75,498.4,993.66,315.63,315.04,206.51
51.96,808.45,401.16,770.79,320.19,689.22,476.7,396.99,245.02,412.24,15.62,47.24,976.05,43.54,480.26,946.93,149.77,852.68,966.91,966.29
766.57,295.34,293.91,754.68,262.42,990.06,561.83,275.32,635.17,876.35,351.6,831.37,539.69,206.81,157.0,548.34,228.28,134.7,692.07,324.75
540.64,81.9,325.29,689.24,266.86,577.76,641.09,514.33,971.84,267.45,334.22,848.86,951.81,819.54,541.83,228.1,752.6,827.65,233.55,550.52
513.86,955.55,200.01,328.83,917.44,366.86,337.28,677.92,296.48,247.35,476.35,772.81,192.17,320.23,406.44,258.07,353.09,430.38,515.59,849.77
857.03,875.93,352.44,284.59,57.43,833.32,152.98,138.11,668.04,864.84,870.16,743.12,942.38,42.62,431.23,513.34,989.64,505.18,574.11,100.06
580.99,964.86,730.82,671.57,75.17,459.34,577.1,970.27,141.09,172.24,919.54,128.73,85.92,906.48,318.59,380.83,991.28,743.13,373.34,411.05
439.67,484.58,199.02,751.71,283.89,697.23,192.31,123.22,761.01,685.95,995.79,892.58,583.21,733.01,945.14,169.04,449.09,581.31,70.03,52.68
163.22,888.35,892.11,966.57,448.91,469.86,10.87,497.61,966.28,92.7,269.79,176.7,875.22,899.6,890.39,548.56,297.82,823.48,586.78,182.56
615.23,64.74,472.31,963.18,369.65,179.09,473.27,239.74,727.09,907.46,689.38,644.05,796.94,127.64,848.09,295.86,790.11,504.57,379.42,87.27
226.96,940.64,57.99,379.93,211.1,697.47,861.92,97.71,214.86,114.78,646.35,665.01,386.42,955.13,794.85,318.09,64.98,427.84,184.3,370.61
482.82,467.41,864.28,703.1,362.34,680.82,212.09,930.32,733.16,357.64,257.74,657.9,563.49,415.94,283.18,928.0,171.62,21.22,377.09,964.44
719.85,103.94,535.58,370.18,457.87,47.6,569.01,959.6,237.33,315.04,76.68,950.24,243.81,539.43,893.2,84.19,847.91,658.17,564.73,465.81
357.48,180.47,158.36,730.42,393.14,625.45,670.9,315.8,740.51,452.87,982.01,806.26,272.58,696.04,666.86,830.34,677.22,734.31,478.86,351.34
892.76,819.7,579.37,828.33,641.17,568.1,368.79,991.02,94.6,955.08,861.6,865.09,493.81,842.49,679.58,10.08,560.12,282.49,979.56,655.98
364.28,394.39,27.96,281.78,681.98,325.81,651.43,170.69,712.43,844.29,353.27,349.59,689.92,149.84,681.82,132.14,754.66,927.02,934.97,892.03
815.17,825.06,874.38,568.6,569.7,161.5,265.38,33.71,993.7,917.11,794.86,702.81,928.91,572.74,166.63,233.84,844.36,865.58,53.92,189.66
643.04,952.0,315.67,681.65,17.64,901.78,351.71,463.27,934.56,488.28,500.16,428.59,429.49,946.77,411.69,163.83,57.06,585.07,961.38,690.07
1.42,670.96,966.56,960.68,424.65,638.13,521.32,793.09,501.21,86.97,50.54,14.93,292.03,604.22,244.58,892.77,321.58,51.28,72.4,889.24
918.0,433.22,204.62,716.63,88.51,880.61,329.12,425.17,783.68,606.92,116.83,531.04,563.69,825.75,90.69,103.6,184.63,751.49,542.61,118.23
889.37,20.68,333.0,195.97,464.56,55.87,35.45,417.65,593.91,844.16,201.44,286.12,146.79,817.58,349.48,573.69,985.63,377.96,443.3,646.12
402.35,985.99,368.1,382.8,105.01,428.07,696.8,794.04,826.64,149.67,569.58,930.33,939.12,513.32,955.55,384.95,775.96,915.12,695.48,415.15
217.67,494.53,153.05,788.19,382.83,559.43,505.91,11.42,75.77,671.37,258.08,883.38,557.15,843.37,680.38,91.51,697.3,521.25,998.63,365.93
31.19,615.76,972.93,865.63,785.23,561.31,618.91,989.22,494.79,152.34,962.09,361.9,97.21,582.31,983.64,623.28,508.25,985.39,854.86,978.76
208.45,835.91,227.65,665.83,992.52,512.4,580.04,836.04,163.08,55.86,169.37,785.51,573.26,599.92,538.36,513.88,489.03,109.05,228.99,327.55
865.66,648.79,19.67,870.74,831.05,972.67,748.92,993.77,443.98,197.37,203.67,216.47,411.45,607.57,891.66,203.48,124.59,355.25,542.95,217.42
49.48,319.36,939.75,772.59,663.54,66.36,608.12,441.05,325.38,192.29,273.6,791.3,597.6,103.31,85.62,343.43,55.31,710.72,461.69,976.42
25.96,44.74,870.46,17.27,67.68,893.13,301.78,539.59,796.18,49.64,770.58,669.32,869.05,580.31,691.05,693.0,832.42,885.49,946.27,798.52
427.91,862.1,534.19,53.37,445.2,705.83,862.92,467.2,839.57,214.19,312.04,986.23,715.78,181.62,168.37,8.18,85.59,267.86,980.33,328.42
324.64,880.21,271.22,232.25,687.8,395.93,621.11,396.07,575.78,535.81,159.82,383.71,431.19,15.72,692.14,743.59,445.76,152.96,459.05,824.64
216.57,989.99,418.9,671.18,108.24,842.0,855.56,226.74,831.09,228.78,436.94,408.6,3.1,555.87,659.44,273.7,710.37,904.18,35.9,437.45
839.45,838.06,326.89,952.19,903.77,157.64,207.97,463.25,39.49,617.98,745.72,607.69,886.89,126.9,806.49,274.52,726.45,369.95,961.8,856.87
314.12,471.46,591.4,868.0,1.08,840.54,464.09,420.38,529.05,739.94,766.81,608.83,697.26,124.9,347.66,215.48,354.57,672.94,292.44,299.9
367.46,285.48,839.2,942.99,990.43,259.48,15.92,220.72,313.96,82.2,947.21,259.1,609.87,436.81,308.85,927.02,147.34,140.29,404.36,904.85
100.34,298.18,532.12,521.68,84.85,784.81,931.63,652.8,122.6,637.65,259.01,292.9,930.96,82.18,845.09,604.9,100.72,478.93,658.0,885.11
634.04,55.88,587.68,430.71,6.0,17.0,614.44,397.15,28.29,722.22,256.8,871.96,111.98,974.99,526.87,277.67,504.65,900.74,693.05,33.5
431.38,182.94,420.73,612.68,901.48,187.48,707.34,42.44,945.8,258.21,399.63,698.83,702.46,778.84,319.37,932.29,912.38,192.15,195.84,918.58
846.35,79.81,296.42,899.24,813.79,692.14,543.52,353.24,448.01,246.72,542.15,51.76,562.35,673.18,463.35,103.77,484.79,26.41,40.7,124.55
803.94,14.88,216.62,201.39,297.34,547.69,23.63,870.94,798.99,657.38,950.4,133.79,218.05,452.77,294.77,472.46,807.29,863.78,191.28,78.89
707.06,342.37,53.58,304.06,776.68,915.44,759.42,759.9,19.81,378.33,247.32,867.07,97.27,665.22,316.43,837.31,792.85,467.3,479.77,504.78
622.49,729.47,831.71,191.47,674.97,507.64,702.74,865.73,771.53,28.65,855.65,154.97,685.4,666.8,774.72,634.47,492.48,983.45,665.73,884.27
735.14,869.5,591.95,714.04,284.26,472.56,213.03,878.46,652.92,63.19,90.0,461.7,350.56,976.52,774.44,467.18,369.77,425.11,207.55,787.0
813.03,878.69,586.83,533.04,339.5,64.18,409.84,557.95,970.9,828.92,541.58,200.28,875.67,913.61,463.49,888.76,969.47,520.8,219.92,742.89
327.54,476.77,710.93,778.64,209.48,711.31,187.46,857.52,598.91,523.67,356.58,866.32,737.14,931.54,548.49,471.3,343.99,26.72,741.64,129.66
112.54,85.33,72.56,497.56,160.07,771.79,143.29,96.36,2.77,725.49,621.09,460.14,154.73,602.38,789.62,81.53,666.19,854.49,761.64,534.07
677.32,122.16,983.79,345.7,198.41,396.49,292.97,17.26,287.57,4.89,28.17,826.53,124.94,760.88,392.95,374.96,766.56,495.31,895.09,975.53
