ATTR1,ATTR2,ATTR3,ATTR4
6.99,432.99,315.65,230.67
242.84,443.75,337.08,53.18
85.09,427.01,378.61,215.22
68.49,15.12,294.81,339.24
259.85,393.51,55.49,203.01
451.15,230.28,483.25,23.23
20.61,254.1,319.08,27.92
0.97,496.53,165.21,271.52
419.71,384.97,492.64,363.66
113.33,155.04,436.76,485.97
182.28,402.5,206.76,214.43
155.61,386.49,277.02,282.46
241.73,37.15,28.53,435.31
208.81,98.92,10.56,174.79
292.11,427.12,389.17,129.04
106.59,45.76,56.14,239.13
202.3,186.35,20.85,129.37
195.88,299.53,419.69,433.64
308.91,308.66,145.5,212.35
445.95,495.44,487.53,181.15
79.78,205.6,282.67,213.96
112.93,469.56,206.67,487.39
79.71,395.44,293.72,391.67
67.01,225.88,124.14,407.99
167.43,54.61,339.76,159.83
425.54,191.64,419.08,41.49
191.84,163.85,274.47,103.51
235.86,420.15,455.64,104.57
240.74,73.15,416.33,456.65
17.88,497.98,196.12,429.76
42.17,467.35,68.94,249.4
138.29,329.46,241.3,9.62
259.04,210.79,461.72,197.1
349.04,492.78,331.88,276.94
345.45,269.47,448.78,444.63
415.19,128.75,222.81,182.39
194.7,397.4,68.59,274.38
215.95,102.39,86.69,36.04
417.5,160.32,14.61,307.71
444.24,267.45,440.95,233.67
190.95,412.94,178.97,451.71
90.96,122.87,9.73,291.35
73.38,486.94,32.54,81.59
161.23,168.7,103.94,282.92
170.18,499.82,438.66,449.52
466.74,368.74,8.48,262.4
306.88,74.09,490.47,7.4
38.42,213.48,233.49,76.0
87.88,329.07,49.11,445.04
450.03,342.98,347.47,107.93
243.77,335.51,419.84,303.56
172.43,54.71,268.05,411.07
68.79,426.08,185.63,165.59
471.03,492.14,291.27,277.82
84.3,261.49,273.8,223.82
488.66,309.31,450.8,25.62
43.41,156.3,469.33,281.11
170.13,457.8,193.17,184.14
154.73,464.58,217.07,230.94
347.84,484.83,61.06,36.43
466.93,360.09,50.16,241.29
265.61,477.01,145.03,350.41
486.69,99.56,322.93,227.48
88.37,29.16,444.57,366.15
34.86,184.43,277.94,44.41
17.89,292.21,30.76,3.34
196.92,206.32,130.68,265.62
431.02,11.7,20.53,57.94
44.01,10.06,154.31,138.42
292.51,155.72,111.75,43.12
115.84,440.16,34.72,477.81
485.04,426.24,67.71,149.23
151.66,370.43,474.44,172.14
207.54,335.85,467.89,364.92
344.05,227.66,258.25,386.31
325.21,444.62,465.56,90.04
217.59,279.27,440.67,249.98
286.44,249.04,347.43,466.8
15.38,94.35,263.06,37.71
143.16,217.6,352.82,108.6
445.56,473.47,309.04,361.55
117.06,265.92,357.96,384.06
28.39,5.82,90.12,155.87
273.36,456.98,496.47,169.31
25.59,180.94,8.77,2.77
398.84,392.77,256.76,323.88
15.89,10.42,283.65,104.18
363.9,455.7,433.89,157.54
161.55,353.74,322.58,42.59
237.9,157.2,383.07,103.77
176.62,137.92,102.38,443.71
118.77,193.63,449.44,296.01
482.02,2.15,220.64,222.07
466.84,213.35,477.8,448.75
20.48,120.76,47.16,347.25
155.27,382.04,51.97,308.07
139.96,259.25,13.32,317.14
358.04,116.2,409.52,244.06
72.79,399.62,195.74,304.25
386.96,439.79,207.68,296.4
57.01,98.77,322.64,210.99
223.11,391.21,344.48,199.04
217.02,498.63,66.34,418.41
177.89,19.28,179.87,273.31
29.05,289.95,430.85,156.05
230.83,96.19,294.56,169.81
181.62,273.85,341.44,232.04
307.33,365.09,379.19,421.49
243.23,179.59,288.58,266.77
311.12,141.43,270.82,498.18
110.58,255.31,340.09,194.29
233.29,244.44,392.11,352.75
338.51,270.05,29.27,0.12
191.82,69.84,477.84,112.84
497.38,447.86,97.88,401.66
285.72,303.39,202.16,143.57
122.48,282.65,189.95,242.75
323.4,87.55,466.29,362.18
474.84,135.64,304.97,243.15
374.61,43.57,450.81,24.53
422.86,439.8,112.42,341.87
306.08,467.91,258.5,373.28
217.63,371.33,479.67,41.36
458.96,180.31,320.26,155.77
61.86,105.85,408.94,492.49
298.29,155.54,292.95,134.96
265.44,131.77,287.65,293.38
364.44,83.19,281.47,493.75
22.08,411.07,13.26,450.25
493.75,291.22,381.9,40.02
407.94,204.81,270.46,199.65
441.27,214.62,451.11,297.27
346.5,128.65,469.88,367.56
321.83,495.19,431.42,15.93
238.43,441.51,221.49,0.05
462.54,194.84,200.6,55.1
58.82,105.35,359.01,399.01
326.21,255.63,482.74,496.58
61.61,492.18,375.13,470.08
224.8,76.87,332.01,353.2
218.13,6.45,229.21,212.98
261.74,330.22,179.83,354.36
53.22,390.7,50.93,372.5
206.09,335.22,218.46,131.68
243.23,288.71,403.13,234.67
359.72,86.24,355.72,50.46
221.85,25.5,320.49,370.27
117.6,196.88,30.26,376.29
69.14,30.21,287.68,332.17
452.3,26.04,276.89,132.76
476.97,128.76,213.69,396.37
268.02,321.0,497.14,36.63
330.52,445.58,411.26,7.15
481.62,131.2,446.96,145.21
277.67,40.83,424.78,75.64
457.25,445.74,312.73,369.64
88.06,471.84,126.94,95.45
154.27,166.11,114.27,466.2
455.93,331.54,93.89,141.46
295.07,440.83,477.16,493.54
322.11,213.83,421.17,114.14
40.53,271.27,208.07,119.52
104.89,3.77,443.75,436.97
409.86,331.48,132.42,308.52
254.87,91.07,451.37,268.23
240.18,216.47,361.35,272.79
361.43,447.31,326.81,0.28
108.62,45.55,423.68,5.7
183.62,477.02,488.78,18.87
378.78,96.24,420.26,279.17
467.91,69.18,474.99,23.58
91.92,359.7,108.68,26.12
307.86,168.79,64.9,126.37
119.46,76.17,475.54,9.9
107.18,438.6,253.66,497.23
304.65,253.72,173.48,205.26
490.35,433.19,202.89,316.94
485.23,225.87,38.87,299.62
90.26,357.83,258.17,381.12
268.59,473.17,379.91,184.51
394.46,313.8,19.31,305.98
106.8,332.74,308.46,57.4
243.93,184.68,8.08,284.85
448.38,497.65,198.3,309.35
243.67,248.8,366.17,279.07
137.72,23.19,365.36,444.27
433.84,367.71,472.0,373.65
20.09,137.19,119.74,174.07
497.56,433.77,211.52,253.64
482.68,226.14,207.17,290.22
175.33,127.22,320.56,133.67
160.02,37.1,240.12,276.42
239.72,284.98,163.62,310.09
324.74,56.37,432.19,366.66
83.42,223.9,464.27,174.24
357.77,223.21,436.53,211.82
366.51,32.76,411.42,404.19
253.8,148.49,91.34,15.34
147.03,209.13,390.69,144.01
361.86,236.85,173.27,160.12
405.64,267.91,165.41,310.97
424.93,497.62,76.62,344.88
178.44,201.88,470.04,62.97
499.92,37.13,246.43,3.16
330.89,13.77,95.41,276.73
15.26,361.13,366.01,152.79
144.15,385.48,220.15,212.97
423.51,93.59,335.68,239.53
250.14,390.56,368.12,469.86
459.05,473.76,109.2,194.45
418.28,104.42,376.66,102.66
436.96,58.89,118.94,121.51
373.37,463.57,409.61,107.5
415.29,226.19,231.12,394.7
111.68,76.72,74.7,117.13
362.12,441.55,484.32,240.38
280.68,107.77,306.72,138.04
27.93,283.28,81.61,146.75
394.67,66.72,384.66,479.3
141.79,422.52,249.81,140.28
64.78,438.34,252.29,143.1
215.89,457.53,333.64,185.12
357.89,308.62,193.97,68.3
412.68,75.19,481.94,177.02
410.54,37.06,416.08,269.79
405.29,47.76,35.14,226.02
156.66,119.55,104.12,453.24
490.93,58.48,305.36,424.3
98.39,247.08,12.68,129.84
128.11,0.12,319.17,398.87
350.29,348.55,296.87,366.33
302.53,348.04,49.39,81.87
334.89,409.81,57.96,323.61
59.53,421.38,257.3,288.03
452.52,302.73,61.83,408.04
48.53,484.87,319.77,379.69
399.52,371.8,26.2,153.11
368.83,279.77,217.05,314.54
305.89,249.73,71.19,120.16
70.16,140.56,244.99,77.03
38.57,224.88,191.35,207.79
367.0,323.84,201.46,306.07
275.41,250.98,471.73,206.89
129.46,45.0,47.71,5.29
254.47,193.36,191.27,250.91
40.05,27.85,495.55,173.71
86.55,480.66,72.13,270.89
372.32,38.26,75.55,447.23
312.98,283.67,413.85,237.32
201.34,128.81,385.32,157.08
25.5,247.42,63.95,116.62
438.99,268.49,296.73,224.47
103.1,58.65,293.64,453.26
218.11,1.54,229.93,33.76
136.91,462.34,38.76,486.08
153.36,70.88,165.65,253.57
238.25,450.91,477.05,21.98
273.01,217.5,161.32,418.15
346.54,489.15,141.36,251.05
321.73,32.79,81.61,318.22
139.2,433.2,290.17,420.04
225.23,125.7,37.26,3.57
133.71,53.37,281.92,314.59
416.59,333.1,374.04,212.74
470.12,455.27,236.13,114.06
90.14,95.02,264.2,366.36
381.53,154.8,434.87,292.42
479.01,236.09,162.79,457.04
64.4,24.7,404.52,424.7
262.35,145.96,244.25,176.11
337.27,402.28,323.99,445.44
472.77,499.51,27.99,4.51
418.39,115.37,161.76,233.85
237.62,72.86,425.57,76.42
236.56,348.27,60.26,265.13
235.97,359.83,401.33,168.09
431.19,467.45,384.07,300.18
220.89,385.85,147.15,276.77
217.23,290.0,396.26,394.23
93.33,295.29,355.84,187.52
470.55,142.3,348.17,334.83
245.9,315.2,173.42,135.98
63.78,93.34,148.73,75.8
213.95,195.88,92.5,220.5
224.96,180.54,135.25,236.15
180.04,246.12,432.38,233.32
126.15,490.17,159.84,480.56
410.7,287.39,423.86,489.63
395.85,305.32,268.21,110.35
120.54,143.17,80.64,13.42
219.73,34.04,255.6,246.81
367.43,306.04,45.23,140.47
400.53,326.25,321.13,208.47
153.05,379.74,269.23,454.09
311.6,336.68,176.6,423.69
283.17,35.73,94.28,417.65
252.66,94.79,436.95,78.18
386.47,272.82,309.7,230.4
243.58,11.35,30.31,304.2
76.15,350.26,340.85,396.29
470.81,325.84,172.55,412.59
161.13,372.39,141.71,51.85
185.58,455.67,245.13,473.8
181.35,140.48,26.08,120.57
226.7,434.8,469.57,292.08
162.1,42.11,44.15,472.45
241.23,55.5,71.54,286.55
93.78,123.25,134.79,438.72
257.94,405.43,89.02,331.38
20.38,194.58,362.55,73.91
483.17,291.74,95.83,327.72
481.82,125.54,121.55,303.41
380.56,104.84,329.78,130.44
428.51,143.85,480.05,133.41
352.66,279.94,180.2,488.45
274.27,321.11,160.86,194.62
413.79,97.37,488.04,437.8
98.07,263.92,175.9,30.76
95.2,253.53,238.63,339.46
199.34,316.62,381.28,247.69
219.28,27.74,21.29,118.31
475.75,490.91,306.0,165.86
115.11,153.62,355.32,484.86
243.42,412.11,346.15,366.33
459.69,219.75,383.97,56.48
309.3,254.19,386.5,489.17
182.63,122.2,119.25,460.09
382.02,139.34,82.36,383.6
342.0,171.77,18.44,362.19
72.67,70.09,305.77,31.58
134.43,364.05,234.63,6.41
356.88,461.33,493.33,164.05
404.21,82.63,298.19,46.42
210.71,158.77,474.37,157.23
271.07,443.19,74.55,400.13
132.4,25.21,132.12,221.85
333.06,478.0,492.1,337.16
23.98,81.68,79.38,417.73
113.48,313.19,385.97,313.18
464.06,370.06,153.2,154.73
53.82,264.35,96.54,99.62
155.2,64.22,313.11,121.61
499.46,474.47,117.16,421.86
474.63,151.6,318.89,301.57
17.25,416.56,143.05,362.76
396.52,127.67,45.89,386.06
249.53,34.94,153.58,19.92
270.15,176.18,399.35,16.83
43.32,202.23,382.19,163.29
311.45,346.69,495.7,183.47
110.45,400.88,275.31,428.7
456.99,103.69,107.76,465.7
273.15,113.73,63.37,113.54
166.32,83.29,313.86,246.41
274.85,88.31,96.07,140.13
373.8,410.29,228.14,304.52
421.51,227.92,309.59,144.73
483.76,165.52,460.89,268.67
442.67,39.81,292.0,34.18
351.98,154.18,218.98,450.92
312.21,157.39,369.84,5.82
288.04,424.18,452.15,231.86
310.71,278.75,265.27,205.61
246.98,463.49,299.47,162.6
325.79,417.2,117.18,120.81
160.36,431.43,232.04,336.73
299.91,143.47,344.53,256.14
420.3,132.9,23.46,1.08
53.75,21.21,263.57,326.33
393.64,482.65,94.55,294.45
280.72,220.15,22.09,36.18
346.34,14.25,131.77,479.15
274.0,212.96,160.92,451.07
296.6,23.59,438.57,291.89
339.44,456.34,135.42,179.49
371.76,446.39,243.66,165.57
37.13,486.83,422.82,348.33
406.74,481.74,278.07,460.84
435.98,429.38,86.28,244.65
224.19,391.14,211.41,181.22
210.77,341.6,139.74,155.41
355.54,322.44,89.73,234.19
96.91,334.24,94.7,250.83
336.14,433.18,324.98,138.46
318.13,71.0,371.96,394.17
130.79,314.89,301.4,74.32
287.31,419.09,463.18,216.83
404.01,64.64,410.8,141.07
471.73,142.48,465.51,56.39
468.61,357.64,93.46,360.73
75.0,248.43,396.85,295.87
67.34,398.5,487.78,385.07
84.66,31.78,246.44,115.41
219.2,135.39,67.39,460.96
384.43,225.88,254.79,320.24
121.65,87.53,185.2,430.1
377.84,51.55,413.52,199.09
256.91,390.93,436.66,160.5
355.02,371.15,92.52,438.77
13.55,428.62,490.08,41.3
228.51,441.34,375.65,95.08
314.96,225.55,495.56,338.06
234.24,467.9,317.4,210.82
222.23,112.95,409.86,323.93
246.99,323.28,489.62,185.17
73.51,8.8,154.88,268.68
203.22,11.26,108.26,26.85
45.41,67.66,353.2,131.09
345.39,362.76,307.16,181.73
315.28,58.29,264.29,15.24
374.47,175.59,319.59,475.44
401.45,37.97,149.67,33.07
293.27,129.15,99.6,102.01
484.82,101.22,415.81,159.17
256.86,351.6,381.31,144.33
106.06,462.99,400.67,150.66
466.47,481.36,411.34,99.75
279.39,170.17,261.17,267.38
211.73,462.59,384.52,399.05
45.09,129.93,175.96,99.98
307.34,300.16,206.9,346.58
143.51,187.46,493.43,34.38
390.99,141.1,264.59,410.97
49.64,431.38,139.64,361.32
374.23,378.06,153.98,442.76
338.28,200.79,200.43,258.66
170.58,251.14,296.32,371.63
382.6,327.13,20.68,456.91
414.94,495.86,187.56,117.65
176.98,488.41,92.49,388.27
110.87,105.57,19.11,226.66
423.3,261.14,438.43,125.81
490.59,313.37,389.48,19.3
443.0,263.48,480.95,232.47
409.7,308.77,310.01,145.3
279.24,12.32,339.84,479.46
281.92,203.88,232.7,417.81
138.27,141.5,68.89,318.76
491.36,223.19,182.24,291.51
497.69,451.53,476.98,290.25
42.16,453.28,498.82,204.32
449.58,431.6,499.55,7.95
75.71,348.0,453.08,71.97
488.32,264.04,354.31,53.4
439.42,187.72,448.66,499.1
280.89,225.04,488.26,375.77
45.39,267.58,427.06,103.25
363.7,0.8,232.32,275.99
295.02,69.76,397.31,165.86
315.29,389.79,449.62,319.01
237.94,392.74,400.43,429.8
301.42,456.3,174.89,413.57
329.88,366.59,354.48,276.18
315.1,430.25,398.03,94.66
101.01,46.22,356.48,486.37
423.96,397.06,421.21,63.62
14.1,493.67,271.9,224.81
87.64,282.9,278.94,89.73
25.79,244.89,482.11,162.15
114.7,287.66,220.4,52.09
390.15,114.18,136.71,76.76
78.59,199.91,119.13,90.62
282.48,277.73,339.81,257.61
457.61,206.96,95.87,389.15
359.55,182.85,294.29,481.65
192.83,424.03,361.45,372.13
160.46,260.79,386.23,7.75
34.88,21.99,290.38,469.72
248.01,26.85,366.44,370.82
498.87,69.44,123.3,82.88
359.35,206.99,262.74,154.94
383.94,254.34,298.55,212.32
262.47,485.56,412.69,26.43
86.72,239.52,90.44,126.31
366.19,290.14,494.12,495.78
84.31,415.6,288.01,151.12
409.22,138.51,446.12,464.2
191.96,201.79,323.4,458.8
248.74,76.73,76.71,233.44
139.67,287.2,241.29,52.69
246.63,335.25,38.16,361.05
433.14,312.85,367.65,53.17
435.8,398.81,147.27,413.32
339.45,335.36,267.12,451.88
178.0,406.16,491.11,241.7
269.25,255.38,386.07,277.09
99.29,41.49,353.03,359.82
379.82,406.78,242.33,269.21
385.6,142.17,426.94,162.11
114.36,462.16,178.47,403.36
400.68,446.36,287.22,167.25
435.04,499.96,337.57,86.19
153.66,176.38,303.13,46.61
424.56,33.62,442.46,59.88
134.72,316.9,395.92,140.68
163.0,90.58,252.74,10.1
365.93,49.69,97.72,156.69
209.97,364.96,157.95,40.53
125.48,190.98,161.74,170.78
24.64,410.52,269.15,472.57
92.56,242.57,455.19,185.61
45.36,443.76,352.44,74.89
258.45,462.88,438.48,303.47
399.59,272.51,408.4,423.06
255.81,243.97,379.05,23.09
496.02,191.44,106.55,338.96
279.37,99.78,440.87,335.05
68.34,83.38,380.41,469.98
173.1,25.11,188.07,183.19
497.41,371.55,477.88,350.24
341.52,6.15,334.35,32.83
291.36,352.72,112.32,150.57
374.69,473.9,351.22,286.49
303.26,170.4,19.31,111.44
101.48,112.18,30.91,190.88
460.3,105.32,129.1,411.45
380.97,302.2,396.09,152.73
48.48,456.93,391.87,458.39
145.06,281.82,304.16,282.45
213.14,318.36,221.98,338.57
164.41,384.85,120.25,478.53
405.23,265.9,230.54,15.95
287.62,50.79,497.63,384.05
132.88,291.47,421.98,268.6
23.22,474.96,127.99,142.78
0.47,230.67,288.42,16.64
372.17,426.82,267.13,420.98
355.81,202.02,115.06,92.86
154.48,42.09,150.22,246.23
240.37,479.95,221.89,228.81
497.3,211.54,304.68,297.22
375.95,267.44,483.25,31.72
473.84,83.8,473.61,214.56
322.93,279.99,233.44,235.56
365.04,328.81,346.22,172.61
121.05,490.78,473.15,409.35
283.92,490.24,61.44,129.44
296.48,213.22,424.19,115.69
70.71,57.14,424.53,121.28
472.25,470.23,91.87,2.28
320.7,57.76,144.37,498.35
291.7,228.37,316.34,311.46
59.95,446.97,344.88,346.08
261.24,247.05,378.47,346.95
37.92,241.71,462.29,457.33
400.82,460.08,274.23,125.8
82.71,18.88,42.22,347.67
326.77,199.38,86.57,446.94
454.97,133.77,446.16,356.06
403.88,110.67,460.68,491.59
262.22,375.61,303.14,104.75
321.28,285.26,281.98,306.9
411.52,164.86,160.12,389.47
14.26,445.1,10.93,229.74
460.27,164.37,425.45,306.46
285.43,397.14,383.49,121.65
368.46,276.88,323.0,413.16
33.2,197.62,325.97,95.32
40.83,130.4,274.37,305.11
36.59,98.49,307.32,378.15
333.64,352.36,374.01,391.78
143.82,428.76,88.79,8.0
75.8,46.81,165.17,379.11
9.06,179.87,276.19,343.24
231.91,215.5,115.93,16.06
300.91,162.61,100.52,426.7
57.11,316.64,301.4,414.65
408.52,43.44,273.18,396.2
297.88,495.3,30.82,493.98
86.22,370.63,96.75,387.36
131.59,158.11,267.41,238.96
286.3,418.71,295.65,150.81
446.5,451.14,218.55,257.67
167.99,472.07,98.17,241.54
119.19,60.66,182.52,293.67
380.73,78.82,288.85,160.32
273.6,58.94,353.45,321.84
272.66,407.47,406.15,471.77
133.49,368.58,95.41,8.14
216.34,367.04,141.7,199.66
457.35,58.93,183.28,362.01
124.33,67.31,69.37,320.06
205.19,26.8,347.66,162.11
83.44,376.38,16.88,153.46
435.11,329.55,442.89,299.94
195.2,67.2,94.78,55.98
408.97,483.14,137.62,361.47
12.59,389.87,98.52,361.31
404.44,22.69,151.46,58.83
161.81,427.89,200.61,175.8
373.01,131.95,356.23,385.18
20.14,92.08,465.33,438.76
391.03,71.53,277.13,406.91
449.7,136.12,70.72,344.72
334.61,222.31,460.63,60.74
191.75,481.13,379.23,156.84
257.71,492.33,133.95,4.92
155.92,444.4,380.08,410.98
492.02,403.3,282.89,49.65
68.97,326.26,12.86,415.96
488.61,288.04,152.36,117.9
202.19,181.9,330.15,394.18
491.77,22.33,30.39,189.12
488.85,407.24,454.05,24.14
260.08,206.7,426.85,276.24
123.08,290.91,381.29,217.96
346.85,440.54,378.51,343.01
90.93,342.48,34.5,24.12
269.88,21.18,296.07,51.41
469.56,430.48,464.86,73.66
205.03,91.5,99.98,138.91
202.42,12.22,405.4,296.64
450.14,110.14,478.78,424.68
107.61,438.33,300.82,132.24
236.2,67.75,277.24,274.98
49.75,410.35,121.55,143.58
68.99,327.18,272.2,129.52
261.61,423.61,389.31,86.92
99.56,338.22,418.59,49.42
455.01,229.32,46.1,251.13
192.66,452.61,318.54,256.88
330.78,374.35,274.66,253.2
471.05,339.86,164.55,395.2
152.35,104.04,48.59,275.2
120.37,108.58,341.39,36.98
156.04,149.61,60.7,426.95
116.9,330.72,169.08,348.45
84.52,369.17,447.25,88.73
196.0,85.97,48.29,452.41
445.8,63.33,204.73,246.15
299.34,397.58,426.89,181.35
83.34,288.36,14.84,45.73
149.59,155.39,458.46,353.46
208.94,272.44,448.14,210.03
54.87,167.63,21.08,479.93
275.59,481.3,303.61,131.46
121.96,342.82,468.79,325.37
27.22,275.18,484.22,200.58
274.19,242.15,297.38,496.0
314.94,13.77,468.7,461.64
484.06,282.52,347.86,170.84
13.96,128.54,345.81,438.29
251.75,495.48,337.61,469.5
33.37,385.06,153.94,431.43
409.41,122.6,450.72,34.42
126.16,71.94,201.93,109.71
141.67,179.02,425.32,320.1
12.65,462.23,302.88,498.44
191.09,479.32,24.88,294.46
389.81,445.87,441.54,60.59
318.64,60.37,376.39,1.29
66.9,200.26,449.51,305.5
326.15,22.32,496.55,418.99
82.62,490.49,257.39,439.05
269.63,147.06,73.79,38.72
344.1,119.48,299.04,377.77
314.89,81.95,445.74,120.38
60.78,219.07,330.87,62.84
414.6,259.86,163.6,375.66
33.1,277.46,202.56,340.36
246.62,164.82,177.64,205.64
180.0,0.77,2.8,258.98
0.52,106.76,83.86,90.74
401.92,243.56,254.08,145.76
47.34,497.56,380.68,28.98
427.99,182.12,222.15,118.9
405.38,238.76,398.8,119.8
73.96,296.51,419.36,239.57
311.35,270.31,335.89,329.68
243.7,295.43,129.05,482.21
208.37,274.71,145.94,114.9
191.01,44.98,282.69,78.33
11.46,3.92,347.88,136.37
472.09,434.06,256.4,25.41
104.44,0.48,158.6,124.49
257.32,239.93,322.61,285.17
436.23,137.76,274.07,196.63
72.9,209.44,144.73,179.38
302.98,215.05,442.5,157.35
485.12,399.38,188.34,222.11
333.6,56.69,228.18,333.8
327.72,38.49,198.35,36.88
366.59,340.7,461.57,461.69
445.23,175.25,256.07,347.83
382.7,141.47,258.09,18.97
335.65,332.83,194.76,68.02
52.01,326.28,495.48,34.41
108.11,107.11,169.47,51.93
402.17,461.42,284.35,495.42
370.13,247.9,80.47,281.04
366.06,455.81,448.63,253.38
142.81,143.3,423.4,208.65
13.56,74.76,32.79,76.43
35.23,471.48,319.64,297.65
432.22,245.53,479.28,96.27
495.23,76.76,240.18,495.54
205.05,413.59,331.86,133.5
172.86,497.51,143.63,432.13
355.42,451.88,150.22,436.23
233.95,334.4,7.96,253.35
94.24,24.43,202.71,307.47
365.71,107.01,186.78,439.25
233.11,364.94,59.96,310.68
469.8,36.23,266.14,212.11
454.42,262.92,270.61,330.41
87.42,2.63,66.85,406.44
438.48,351.02,310.97,210.49
275.88,205.19,204.33,435.49
8.41,339.3,475.74,473.76
76.45,384.78,77.33,375.78
322.9,40.29,197.08,385.48
440.56,484.61,75.07,77.12
21.33,400.25,123.67,253.6
363.86,448.61,345.74,410.26
467.19,293.85,192.65,247.22
208.59,24.37,18.38,72.36
305.87,485.6,295.16,300.38
34.05,365.81,173.21,209.93
130.49,120.57,183.14,112.99
327.5,163.23,245.44,354.01
374.27,316.72,493.04,317.01
250.18,44.11,32.77,268.61
433.68,396.1,488.34,215.9
436.4,225.51,250.5,308.88
233.78,254.35,178.64,402.58
272.7,256.73,61.13,98.11
466.97,114.05,46.31,20.58
164.22,59.99,63.53,109.39
310.06,259.05,30.02,464.63
437.35,105.53,10.29,400.54
222.76,231.32,477.49,216.15
319.9,109.7,180.61,130.89
115.61,443.81,1.21,76.73
174.73,316.43,119.68,96.08
61.88,29.64,316.03,183.05
144.34,427.18,177.74,473.46
360.99,108.16,155.69,308.03
369.53,21.87,194.38,60.57
279.31,120.37,191.69,333.12
446.64,209.7,29.41,149.75
59.15,206.7,158.39,235.8
177.72,342.84,72.13,453.55
32.29,98.87,48.07,68.76
113.72,164.56,466.21,13.35
129.34,60.73,82.71,114.81
462.08,328.55,93.11,201.91
274.76,442.82,314.92,221.4
200.58,121.76,279.73,478.39
172.4,98.04,51.02,357.5
9.83,147.74,405.08,219.15
116.99,497.32,42.4,398.16
476.29,29.7,395.5,172.68
402.68,166.28,411.22,380.15
15.31,9.02,304.47,68.44
310.76,435.33,172.83,176.92
395.71,401.16,140.86,242.2
41.04,485.61,10.56,252.93
250.22,140.97,183.21,256.06
49.0,455.6,305.01,70.18
174.98,213.98,353.82,96.93
487.85,45.15,258.34,221.47
93.57,191.36,288.39,255.43
88.1,79.2,359.81,110.39
185.24,297.54,497.41,472.87
470.2,283.26,171.17,77.86
117.65,163.61,115.2,73.95
482.64,172.05,485.27,376.57
351.62,28.22,271.1,24.1
463.44,320.94,304.77,273.88
50.53,246.09,95.1,109.2
166.46,3.21,102.8,214.33
394.14,391.88,272.15,74.55
209.48,166.93,273.37,387.0
32.06,434.86,28.5,186.54
166.78,241.33,485.04,32.12
427.52,203.48,374.96,359.37
83.42,46.44,78.8,91.44
253.41,364.1,4.18,111.05
1.04,354.57,462.41,243.93
129.26,57.39,369.26,331.87
384.04,66.37,9.72,76.3
389.78,389.7,203.51,42.85
390.0,367.21,73.6,436.11
301.43,61.91,382.6,203.76
183.88,15.25,469.09,295.41
370.66,84.25,144.25,229.16
433.24,411.22,198.8,330.4
348.17,76.31,444.24,8.34
53.77,178.72,113.63,323.64
457.76,455.72,43.36,113.22
405.49,291.94,118.08,240.31
438.73,61.17,226.09,126.24
460.81,407.78,130.52,284.28
262.24,367.48,350.27,455.52
145.31,350.42,160.89,178.84
59.44,58.17,460.67,294.14
117.66,353.84,351.78,137.9
308.98,13.26,312.93,189.05
172.01,121.43,238.3,54.64
201.54,4.89,212.91,481.7
481.67,317.3,89.67,343.9
294.16,7.8,176.93,389.26
192.46,423.37,305.05,375.39
303.45,318.82,207.69,209.9
468.99,2.04,164.62,356.63
75.47,257.2,348.19,75.58
306.51,3.12,88.46,455.53
324.96,87.79,4.66,128.29
331.21,12.1,400.21,428.41
430.05,472.45,110.2,104.37
37.49,469.98,274.12,56.97
383.14,470.24,87.85,385.0
271.96,78.03,27.81,205.25
198.32,361.1,472.07,35.55
384.73,409.8,332.06,323.12
30.31,261.32,447.91,141.4
456.31,189.8,81.08,163.74
433.21,177.96,266.53,327.38
378.91,262.18,115.78,446.86
497.78,51.26,303.79,316.24
197.19,459.28,407.4,267.11
70.32,292.62,230.83,317.38
253.61,154.96,289.16,329.98
240.92,444.34,322.91,153.51
238.99,84.91,307.44,105.01
362.55,289.24,395.36,38.75
430.64,457.35,180.96,178.17
405.19,327.68,301.28,173.87
338.94,440.59,481.07,439.76
359.96,196.32,150.86,481.64
248.09,426.48,129.21,377.24
355.28,116.52,166.15,268.82
54.98,23.64,62.75,306.98
446.96,246.25,439.28,471.14
257.63,138.57,206.53,266.42
375.37,280.66,188.48,6.49
424.12,235.02,489.22,223.61
143.39,461.34,205.18,464.51
185.31,266.91,478.54,492.31
22.82,372.01,149.15,373.2
82.42,13.75,165.16,427.98
131.51,210.07,451.09,364.56
114.47,287.33,69.23,167.46
265.32,424.98,1.17,443.86
371.05,175.63,361.37,470.58
217.5,116.69,417.17,412.15
334.29,246.81,278.48,274.39
67.12,339.84,296.15,415.59
109.4,481.24,2.57,459.04
234.87,92.22,208.65,159.68
67.72,36.66,192.05,38.66
334.78,486.09,148.93,448.03
210.06,227.67,443.29,210.69
77.81,303.72,465.61,88.71
276.72,373.87,81.04,391.14
367.9,380.53,147.2,202.2
264.44,207.43,112.96,87.1
154.05,157.41,1.5,258.85
357.46,121.27,329.32,297.42
177.06,245.63,252.48,131.49
262.1,205.27,370.85,244.52
292.06,475.24,344.63,218.28
121.54,66.73,411.24,32.17
277.5,249.4,204.52,143.04
381.31,352.95,294.34,44.19
269.84,237.68,172.25,377.29
104.83,239.88,179.05,59.29
273.53,290.94,228.83,459.93
358.94,0.45,51.53,3.16
62.43,249.1,225.11,55.24
222.88,344.78,489.47,353.34
92.06,365.73,44.9,350.53
363.15,321.44,142.37,186.63
